,MAINEXITDAY2,TOPLD1DAY2,AISLE1DAY2,PSADAY2,EXHIBITIONDAY2,MAINDAY2,POSTERDAY2,PSBDAY2,WC1DAY2,PSCDAY2,ROOM1DAY2,PSDDAY2,ROOM2DAY2,CIDAY2,CIENTRY1DAY2,BOTLD1DAY2,SERVEDAY2,ROOM3DAY2,ROOM4DAY2,WC2DAY2,CIENTRY2DAY2,CIENTRY3DAY2,CIEXIT1DAY2,CIENTRY4DAY2,EXHEXIT1DAY2,EXHEXIT2DAY2,TOPLD2DAY2,CANTEENDAY2,AISLE2DAY2,WC3DAY2,ROOM6DAY2,ROOM5DAY2,ENTERTAINDAY2,BOTLD2DAY2
15811,0,0,1630,0,0,9858,11,0,190,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,1242,0,0,0,88,109
12523,0,0,1932,0,551,9565,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13612,0,0,2639,1740,3343,5607,365,0,240,0,692,0,0,44,0,76,21,105,11695,488,0,0,0,0,0,0,0,3531,170,0,0,0,0,66
14423,0,0,2119,6565,1781,9727,1161,0,329,0,441,0,0,0,0,113,0,227,0,420,0,0,0,0,0,0,0,648,448,217,0,0,4403,110
16199,0,0,4087,2556,3776,4839,369,0,880,0,657,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,576,2555,464,0,0,6594,25
18236,0,0,2845,0,0,9497,7,0,101,0,0,0,0,46,0,130,8,0,0,0,0,0,0,0,0,0,0,0,259,88,0,0,458,63
18486,0,0,4037,0,2901,10959,128,2493,562,0,0,0,0,0,0,96,0,0,0,761,0,0,0,0,0,0,0,941,289,0,0,0,833,114
10680,0,0,1225,0,1389,10656,0,0,0,0,0,0,0,48,0,72,0,0,0,307,0,0,0,0,0,0,0,712,181,99,0,0,0,47
10711,0,0,3650,0,2001,11199,424,4444,608,0,0,0,0,7,0,99,0,131,0,204,0,0,0,0,0,0,0,1114,419,0,0,0,4949,121
11138,0,0,1494,0,121,9472,0,0,0,0,0,0,0,0,0,86,0,0,0,389,0,0,0,0,0,0,0,661,1434,257,0,0,0,77
11213,0,0,2814,1763,84,9853,1775,5864,489,1897,1174,0,0,52,0,99,0,519,0,0,0,0,0,0,0,0,0,1276,599,314,0,0,2599,95
16012,0,0,3172,0,3798,9135,588,4148,600,0,1070,0,0,55,0,146,7,772,0,195,0,0,0,0,0,0,0,1024,562,488,0,0,1792,141
11182,0,0,1702,0,250,9990,0,0,0,0,0,0,0,46,0,33,0,179,0,356,0,0,0,0,0,0,0,0,146,131,0,0,0,25
12703,0,0,1404,0,0,0,0,0,575,0,751,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,649,190,107,0,25943,0,50
15558,0,0,3366,0,1306,10194,560,0,329,0,0,0,0,0,0,195,9,0,0,113,0,0,0,0,0,0,0,849,489,0,0,0,5905,208
16687,0,0,1856,0,393,10100,0,0,0,0,0,0,0,45,0,36,31,0,0,0,0,0,0,0,0,0,0,0,157,394,0,0,0,29
10861,0,0,1823,0,842,9176,411,0,38,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,105,46
13251,0,0,385,0,1034,0,0,0,450,0,41,0,0,52,0,42,0,0,0,0,0,0,0,0,0,0,0,841,212,82,0,20267,0,28
13650,0,0,2068,0,0,0,0,0,0,0,592,0,0,45,0,150,0,576,0,0,0,0,0,0,0,0,0,1309,347,0,0,18086,0,136
13880,0,0,1878,0,3823,9987,16,0,0,0,0,0,0,0,0,122,0,0,0,320,0,0,0,0,0,0,0,892,459,0,0,0,629,115
18667,0,0,2417,0,173,9808,540,14,680,2647,0,0,0,0,0,172,0,0,0,361,0,0,0,0,0,0,0,1014,1677,356,0,0,4437,162
13951,0,0,3264,0,0,10689,26,0,239,0,1780,5112,0,0,0,101,8,530,0,1222,0,0,0,0,0,0,0,3900,325,0,0,0,3044,113
18616,0,0,2395,0,0,10116,1475,0,497,2393,0,0,0,0,0,175,0,0,0,346,0,0,0,0,0,0,0,504,662,71,0,0,6656,196
10774,0,0,1583,0,0,8622,0,0,0,0,0,0,0,51,0,131,15,0,0,0,0,0,0,0,0,0,0,0,521,52,0,0,1027,124
11100,0,0,3042,0,4355,11198,354,0,441,9194,0,0,0,0,0,34,8,0,0,979,0,0,0,0,0,0,0,1034,190,433,0,0,0,48
11206,0,0,2839,0,793,10684,762,0,385,8031,1132,0,0,48,0,162,9,0,0,246,0,0,0,0,0,0,0,1550,496,164,0,0,3843,177
12055,0,0,948,0,2173,6629,0,0,0,0,0,0,0,0,0,0,0,78,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13257,0,0,3112,0,3978,10031,114,6358,0,0,665,0,0,49,0,93,0,0,0,488,0,0,0,0,0,0,0,551,412,414,0,0,4420,100
13370,0,0,3362,0,733,10264,496,0,271,0,0,2383,0,0,0,147,7,314,0,80,0,0,0,0,0,0,0,322,1299,0,0,0,5051,175
10037,0,0,1482,0,0,0,0,0,278,0,409,0,0,86,0,38,0,0,0,0,0,0,0,0,0,0,0,906,228,95,0,20305,0,32
10556,0,0,4515,0,1579,9087,81,7845,0,0,0,0,0,0,0,254,14,0,0,260,0,0,0,0,0,0,0,822,957,387,0,0,5559,233
10725,0,0,2381,0,3334,10553,27,0,0,0,981,6488,0,0,0,97,0,718,0,0,0,0,0,0,0,0,0,818,563,239,0,0,3974,123
11576,0,0,1718,0,388,8631,1245,0,44,0,0,0,0,0,0,33,0,639,0,232,0,0,0,0,0,0,0,867,93,0,0,0,0,32
11979,0,0,2906,0,0,10231,535,5673,0,0,0,0,0,48,0,233,17,0,0,0,0,0,0,0,0,0,0,1270,809,244,0,0,5072,231
12121,0,0,2189,0,2793,9860,1217,0,462,5583,1052,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,1096,1857,503,0,0,3990,216
13059,0,0,3312,0,0,8850,825,6380,323,0,0,0,0,49,0,148,15,706,0,102,0,0,0,0,0,0,0,1078,555,400,0,0,4888,135
13986,0,0,1073,0,994,0,0,0,390,0,22,0,0,0,0,104,12,518,0,142,0,0,0,0,0,0,0,966,331,0,0,18605,0,81
14022,0,0,1212,0,882,9754,14,0,43,0,0,0,0,45,0,67,8,497,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,49
10123,0,0,3874,0,0,10349,125,0,0,0,1092,0,0,0,0,163,7,0,0,0,0,0,0,0,0,0,0,1194,673,655,0,0,5801,176
10163,0,0,2258,0,0,9488,11,0,129,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,300,106,0,0,0,0,38
10293,0,0,3187,0,199,10576,1921,8006,262,0,0,0,0,51,0,144,0,0,0,0,0,0,0,0,0,0,0,0,545,497,0,0,4410,128
11969,0,0,3174,0,11124,10084,25,0,285,0,894,0,0,0,0,34,0,0,0,180,0,0,0,0,0,0,0,892,386,411,0,0,3134,45
13096,0,0,610,0,828,0,17,0,322,0,1083,0,0,44,0,43,0,0,0,0,0,0,0,0,0,0,0,1040,237,0,0,14846,0,46
13448,0,0,3493,0,0,9653,18,0,0,0,0,0,0,0,0,52,9,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,60
15182,0,0,1413,0,898,9886,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17049,0,0,3120,0,4947,10660,50,0,0,5871,567,0,0,0,0,84,0,0,0,1213,0,0,0,0,0,0,0,591,321,0,0,0,3566,102
17187,0,0,1818,0,0,9128,421,0,470,0,0,0,0,51,0,44,24,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,32
19527,0,0,2053,0,0,10118,95,0,0,0,0,0,0,0,0,33,0,544,0,530,0,0,0,0,0,0,0,1433,118,0,0,0,0,34
12374,0,0,369,0,1191,0,0,0,226,0,407,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,652,194,110,0,9923,0,29
17680,0,0,2463,0,3964,9653,1642,0,959,4256,439,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,500,699,691,0,0,3633,170
15010,0,0,3588,0,75,10076,13,0,0,8583,0,0,0,8,0,182,9,0,0,0,0,0,0,0,0,0,0,1326,881,951,0,0,5433,172
17169,0,0,3099,0,0,10004,164,7151,832,0,963,0,0,49,0,159,0,0,0,0,0,0,0,0,0,0,0,989,455,454,0,0,6247,166
10150,0,0,3197,0,146,10982,549,0,0,2178,0,0,0,53,0,93,0,0,0,719,0,0,0,0,0,0,0,1090,457,383,0,0,3745,116
11889,0,0,1820,0,1113,8859,0,0,0,0,0,0,0,0,0,109,0,0,0,360,0,0,0,0,0,0,0,59,346,0,0,0,0,93
13589,0,0,1957,0,570,10546,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,959,125,0,0,0,0,46
14948,0,0,2978,0,3574,10280,800,5065,178,0,993,0,0,43,0,73,7,0,0,558,0,0,0,0,0,0,0,1106,167,0,0,0,5099,77
15194,0,0,2299,0,483,9792,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15451,0,0,1688,0,436,10088,2382,0,228,1476,763,0,0,0,0,110,0,750,0,0,0,0,0,0,0,0,0,601,558,270,0,0,6209,129
18008,0,0,3874,0,2135,10397,88,0,358,0,1126,0,0,49,0,216,0,0,0,0,0,0,0,0,0,0,0,1320,2228,653,0,0,3797,219
19955,0,0,3333,0,3793,9929,835,5986,113,0,533,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,572,787,143,0,0,4800,225
11172,0,0,4067,0,9190,10320,15,0,0,0,1247,0,0,0,0,81,0,0,0,176,0,0,0,0,0,0,0,1638,510,482,0,0,3115,100
14047,0,0,2558,0,406,10255,861,0,233,5370,678,0,0,0,0,176,0,0,0,411,0,0,0,0,0,0,0,0,1539,1191,0,0,6813,165
14113,0,0,2780,0,1438,10799,595,0,313,8554,0,0,0,45,0,32,0,0,0,0,0,0,0,0,0,0,0,6138,149,306,0,0,0,44
15025,0,0,1765,0,683,10070,31,0,148,0,0,0,0,51,0,98,20,0,0,219,0,0,0,0,0,0,0,823,209,0,0,0,0,86
15710,0,0,2788,0,933,9615,1070,5955,478,1654,721,0,0,45,0,94,0,162,0,0,0,0,0,0,0,0,0,0,525,487,0,0,5697,99
17505,0,0,3947,0,0,10359,335,5428,416,0,1311,0,0,47,0,115,0,566,0,75,0,0,0,0,0,0,0,1294,618,517,0,0,5265,139
19882,0,0,4415,0,2009,9586,62,0,0,2757,0,5772,0,0,0,104,16,519,0,209,0,0,0,0,0,0,0,544,383,0,0,0,4656,84
11096,0,0,1939,0,0,0,15,0,397,0,0,0,0,43,0,124,0,0,0,72,0,0,0,0,0,0,0,933,259,0,0,19606,0,98
12276,0,0,2528,2131,2341,9381,669,6215,738,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,80,362,0,0,0,6406,105
13121,0,0,799,0,989,0,17,0,382,0,629,0,0,45,0,79,10,615,0,0,0,0,0,0,0,0,0,1074,269,100,0,18814,0,70
18263,0,0,3706,0,1881,10249,88,0,144,9811,0,0,0,45,0,35,0,0,0,105,0,0,0,0,0,0,0,1255,351,297,0,0,3679,37
18926,0,0,3538,1766,1472,9841,747,0,1069,0,1272,0,0,0,0,198,0,602,0,0,0,0,0,0,0,0,0,1306,559,0,0,0,2305,219
10162,0,0,1267,0,822,8736,17,0,0,0,0,0,0,51,0,110,17,424,0,238,0,0,0,0,0,0,0,377,251,0,0,0,670,97
14755,0,0,1427,0,1105,9649,667,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,144,134,0,0,0,0,54
19925,0,0,3259,0,3626,6882,165,5948,320,0,754,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,688,575,120,0,0,5760,200
10240,0,0,2575,0,2612,10107,279,0,136,4015,2023,0,0,47,0,33,7,0,0,228,0,0,0,0,0,0,0,4476,334,260,0,0,3318,39
12224,0,0,2185,0,0,9692,0,0,0,0,0,0,0,49,0,113,0,308,0,192,0,0,0,0,0,0,0,451,279,0,0,0,0,95
14783,0,0,1351,0,1353,10039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14878,0,0,1402,0,2149,10580,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4261,139,0,0,0,0,48
16181,0,0,3572,0,3166,9769,76,3710,363,0,1408,0,0,0,0,155,7,463,0,224,0,0,0,0,0,0,0,1195,620,168,0,0,4947,140
18158,0,0,2198,0,1936,10711,324,0,0,2352,1980,0,0,44,0,66,0,412,0,122,0,0,0,0,0,0,0,4311,291,195,0,0,5170,45
18690,0,0,2988,0,7317,9922,716,3475,0,0,1285,0,0,0,0,191,9,0,0,1128,0,0,0,0,0,0,0,1435,579,0,0,0,1240,192
12804,0,0,4411,0,61,10460,646,0,226,8645,0,0,0,53,0,176,0,0,0,627,0,0,0,0,0,0,0,1095,504,0,0,0,3968,157
10256,0,0,982,0,897,10390,0,0,0,0,0,0,0,0,0,33,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,27
10943,0,0,1520,0,0,9142,9,0,0,0,0,0,0,49,0,143,15,512,0,0,0,0,0,0,0,0,0,250,369,55,0,0,0,129
11902,0,0,4145,2979,324,10190,501,5803,226,0,0,0,0,43,0,33,0,422,0,517,0,0,0,0,0,0,0,696,165,0,0,0,4693,33
12500,0,0,3122,0,4608,10166,580,0,282,3359,0,0,0,50,0,257,16,621,0,560,0,0,0,0,0,0,0,745,598,0,0,0,4303,243
14739,0,0,2808,0,0,10584,419,0,448,8350,0,0,0,9,0,170,7,0,0,0,0,0,0,0,0,0,0,1082,1485,305,0,0,5617,163
14766,0,0,2508,0,935,10646,633,0,495,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,5714,112
16075,0,0,2639,0,0,9567,1546,0,0,0,1690,0,0,52,0,226,8,325,0,197,0,0,0,0,0,0,0,0,798,932,0,0,3626,215
17625,0,0,3646,0,539,9909,73,0,526,7087,736,0,0,44,0,103,0,0,0,190,0,0,0,0,0,0,0,810,558,559,0,0,6018,112
19045,0,0,2324,0,4569,10364,2254,8272,486,0,0,0,0,0,0,121,8,0,0,0,0,0,0,0,0,0,0,821,375,0,0,0,544,113
19858,0,0,1894,0,1110,9699,798,0,852,0,0,0,0,50,0,76,0,0,0,0,0,0,0,0,0,0,0,929,171,0,0,0,0,73
10609,0,0,1823,0,0,10086,865,0,0,0,0,0,0,44,0,34,0,0,0,0,0,0,0,0,0,0,0,754,219,320,0,0,0,41
11642,0,0,851,0,977,0,0,0,0,0,469,0,0,0,0,123,0,511,0,57,0,0,0,0,0,0,0,498,458,391,0,19435,0,115
11783,0,0,1735,0,247,9709,26,0,0,0,0,0,0,46,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12429,0,0,1451,0,2224,3036,1525,0,133,0,0,0,0,0,0,33,0,0,0,143,0,0,0,0,0,0,0,0,49,0,0,0,47,24
13388,0,0,2269,2618,3519,9107,620,6270,563,0,0,0,0,9,0,187,7,0,0,0,0,0,0,0,0,0,0,1506,426,0,0,0,2654,179
15187,0,0,2553,3133,1069,10572,957,6763,494,0,0,0,0,47,0,48,0,117,0,118,0,0,0,0,0,0,0,573,276,148,0,0,4440,69
17603,0,0,1441,0,1169,9726,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19231,0,0,1072,0,885,9689,0,0,121,0,0,0,0,0,0,95,7,0,0,0,0,0,0,0,0,0,0,1348,462,788,0,0,373,89
11493,0,0,2988,0,660,8443,687,0,345,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11504,0,0,3652,9683,3412,9767,141,0,403,0,0,0,0,42,0,78,0,0,0,124,0,0,0,0,0,0,0,532,394,180,0,0,3144,67
13890,0,0,274,0,29217,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1712,0,0,68
15277,0,0,878,0,1367,9886,14,0,62,0,0,0,0,45,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15358,0,0,3555,0,0,8513,121,6502,0,0,1458,0,0,0,0,157,0,612,0,560,0,0,0,0,0,0,0,0,1528,693,0,0,5088,149
12590,0,0,900,0,855,10296,0,0,0,0,0,0,0,0,0,0,9,672,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12678,0,0,2688,0,3860,10006,130,3659,308,0,971,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1004,475,0,0,0,1848,100
14724,0,0,2512,0,0,9192,1279,5148,597,0,1064,0,0,47,0,214,16,0,0,73,0,0,0,0,0,0,0,1285,557,0,0,0,7967,210
17913,0,0,1751,0,491,10483,865,0,866,0,82,0,0,52,0,228,0,0,0,0,0,0,0,0,0,0,0,1018,739,247,0,0,8480,218
18220,0,0,1293,0,0,0,0,0,69,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,307,212,0,0,29664,0,67
19839,0,0,3626,2143,1106,10407,103,5831,269,0,0,0,0,46,0,101,7,0,0,516,0,0,0,0,0,0,0,1348,436,269,0,0,4761,119
13991,0,0,2436,4335,2022,8915,631,5760,1005,0,0,0,0,0,0,87,0,0,0,229,0,0,0,0,0,0,0,1428,508,386,0,0,3416,84
15301,0,0,733,0,879,10335,0,0,0,0,0,0,0,0,0,69,25,590,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,43
17792,0,0,1346,0,973,10106,0,0,0,0,0,0,0,0,0,51,20,330,0,0,0,0,0,0,0,0,0,0,123,0,0,0,49,50
10383,0,0,1411,0,870,9897,473,0,124,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14916,0,0,1652,0,3793,10979,32,0,138,0,0,0,0,0,0,32,7,0,0,784,0,0,0,0,0,0,0,565,125,0,0,0,0,60
18058,0,0,2658,1844,1694,10399,966,5410,246,0,0,0,0,50,0,42,0,0,0,0,0,0,0,0,0,0,0,1165,644,212,0,0,3122,66
19107,0,0,2059,0,129,10870,0,0,32,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10631,0,0,2894,1739,1892,7544,2736,0,0,0,1340,0,0,45,0,140,9,0,0,149,0,0,0,0,0,0,0,1098,630,373,0,0,4068,137
10918,0,0,4446,0,2397,9571,119,5560,223,0,1118,0,0,49,0,169,9,590,0,137,0,0,0,0,0,0,0,0,499,180,0,0,4139,155
11056,0,0,972,0,2785,4973,0,0,0,0,0,0,0,45,0,72,26,0,0,314,0,0,0,0,0,0,0,0,216,0,0,0,32,65
13860,0,0,421,0,858,0,0,0,473,0,402,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1269,201,74,0,9377,0,34
15429,0,0,1696,0,1549,9669,0,0,0,0,0,0,0,43,0,77,0,0,0,562,0,0,0,0,0,0,0,0,267,188,0,0,0,83
16272,0,0,2856,0,510,11043,68,9081,288,0,0,0,0,0,0,170,9,0,0,0,0,0,0,0,0,0,0,4212,599,366,0,0,1808,183
16810,0,0,1493,0,508,10218,0,0,0,0,0,0,0,44,0,0,0,626,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17286,0,0,438,0,0,0,0,0,327,0,1033,0,0,50,0,38,0,0,0,0,0,0,0,0,0,0,0,882,912,48,0,25868,0,35
17347,0,0,3292,0,868,10653,117,8545,238,0,0,0,0,51,0,166,9,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,1328,168
17880,0,0,2386,0,1058,9809,1042,58,0,0,1315,0,0,0,0,175,8,89,0,0,0,0,0,0,0,0,0,1279,824,587,0,0,5804,169
19422,0,0,2078,0,826,8841,29,0,191,0,0,0,0,42,0,34,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,27,25
11671,0,0,3505,0,2379,10299,976,7237,245,0,836,0,0,0,0,155,0,0,0,164,0,0,0,0,0,0,0,909,551,0,0,0,3186,145
12445,0,0,2070,0,2942,10061,1186,0,757,1992,0,0,0,43,0,179,9,0,0,0,0,0,0,0,0,0,0,578,2355,644,0,0,4289,150
13358,0,0,2470,0,0,8856,18,0,0,0,0,0,0,45,0,109,8,0,0,173,0,0,0,0,0,0,0,414,302,291,0,0,562,95
13695,0,0,3578,0,0,9333,1023,9408,0,0,0,0,0,0,0,94,7,359,0,270,0,0,0,0,0,0,0,927,434,0,0,0,4944,95
19230,0,0,2413,8678,4762,10447,874,0,571,0,0,0,0,46,0,100,0,119,0,582,0,0,0,0,0,0,0,1318,306,0,0,0,770,103
10090,0,0,550,0,954,0,0,0,666,0,1075,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1038,234,0,0,25029,0,32
15862,0,0,2024,0,3071,10284,53,5525,0,0,936,0,0,0,0,89,0,621,0,1134,0,0,0,0,0,0,0,653,287,0,0,0,5742,99
18356,0,0,2104,0,2562,10862,517,0,72,8533,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,898,549,175,0,0,4620,112
19254,0,0,2280,0,1583,10451,925,0,0,0,0,8653,0,0,0,100,0,0,0,244,0,0,0,0,0,0,0,516,506,179,0,0,4433,120
19632,0,0,3153,0,855,9900,306,7382,564,0,669,0,0,51,0,231,0,0,0,0,0,0,0,0,0,0,0,800,748,92,0,0,6175,226
11738,0,0,2472,0,59,9713,0,0,0,0,0,0,0,0,0,45,9,601,0,0,0,0,0,0,0,0,0,0,129,51,0,0,0,44
11972,0,0,4814,0,2461,9824,113,5359,207,2909,0,0,0,0,0,32,0,0,0,574,0,0,0,0,0,0,0,1069,207,110,0,0,3295,35
16751,0,0,3199,0,0,10530,1206,0,800,6722,814,0,0,0,0,162,0,0,0,227,0,0,0,0,0,0,0,957,477,0,0,0,5654,154
18369,0,0,4079,0,2243,9967,524,0,248,7566,0,0,0,8,0,92,9,0,0,0,0,0,0,0,0,0,0,641,473,264,0,0,4277,102
19295,0,0,1498,0,0,0,0,0,0,0,0,0,0,44,0,80,9,455,0,0,0,0,0,0,0,0,0,305,291,0,0,19903,0,77
13794,0,0,1308,0,0,10784,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15370,0,0,1044,0,861,10781,0,0,0,0,0,0,0,50,0,33,0,347,0,172,0,0,0,0,0,0,0,0,202,0,0,0,0,49
15956,0,0,3806,2168,6397,5661,1328,3071,145,0,733,0,0,0,0,130,0,0,0,171,0,0,0,0,0,0,0,715,1521,162,0,0,5202,115
16127,0,0,756,0,1139,10179,0,0,0,0,0,0,0,44,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17030,0,0,1386,0,0,10396,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,1192,923,696,0,0,338,151
18289,0,0,1335,0,1309,9345,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12815,0,0,2846,0,1897,10127,100,0,307,2383,0,5934,0,43,0,184,0,0,0,0,0,0,0,0,0,0,0,0,789,511,0,0,5328,180
14476,0,0,3275,2513,2290,10586,82,5570,365,0,0,0,0,0,0,179,0,0,0,73,0,0,0,0,0,0,0,914,919,0,0,0,1786,165
16442,0,0,3363,6714,7229,7458,228,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,970,507,60,0,0,1274,86
17421,0,0,1907,0,1009,10028,572,0,375,0,655,0,0,0,0,213,11,0,0,0,0,0,0,0,0,0,0,689,986,793,0,0,7107,210
10041,0,0,1271,0,0,0,15,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,798,330,591,0,25443,0,85
11946,0,0,3314,1677,1019,9970,528,2039,197,0,469,0,0,9,0,158,8,0,0,375,0,0,0,0,0,0,0,546,613,276,0,0,5404,153
11963,0,0,993,0,0,2635,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13897,0,0,2425,0,0,9062,14,0,0,0,0,0,0,0,0,33,16,0,0,163,0,0,0,0,0,0,0,0,111,0,0,0,0,25
16340,0,0,2326,2523,742,10195,859,0,116,6866,0,0,0,0,0,161,32,0,0,0,0,0,0,0,0,0,0,1391,734,541,0,0,4546,158
17714,0,0,2456,0,0,10589,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18050,0,0,3175,0,3426,10082,56,1666,307,0,1381,0,0,0,0,114,0,513,0,0,0,0,0,0,0,0,0,1026,4460,446,0,0,4081,126
10418,0,0,1686,0,0,0,0,0,0,0,489,0,0,48,0,104,11,634,0,112,0,0,0,0,0,0,0,1344,218,0,0,13221,0,77
11743,0,0,2068,0,5151,10192,7,0,198,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,980,134,0,0,0,0,54
13872,0,0,1226,0,1143,10516,0,0,0,0,0,0,0,44,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14752,0,0,1660,0,1036,9863,16,0,48,0,0,0,0,49,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14779,0,0,4113,0,3628,9466,686,6795,590,0,756,0,0,44,0,95,111,0,0,138,0,0,0,0,0,0,0,813,318,0,0,0,3793,88
10015,0,0,3312,1690,1787,10970,114,5942,301,0,0,0,0,0,0,176,0,0,0,167,0,0,0,0,0,0,0,663,2410,78,0,0,347,194
14234,0,0,4080,0,2069,10204,257,0,157,2510,0,0,0,7,0,96,0,194,0,0,0,0,0,0,0,0,0,739,575,134,0,0,3896,100
17866,0,0,2028,0,850,9723,8,0,0,0,0,0,0,0,0,51,17,0,0,70,0,0,0,0,0,0,0,0,119,0,0,0,120,49
18692,0,0,3497,0,1247,9940,166,0,226,8485,0,0,0,47,0,111,0,0,0,0,0,0,0,0,0,0,0,0,478,144,0,0,6034,125
12767,0,0,1500,0,1425,9295,0,0,0,0,0,0,0,0,0,57,8,0,0,592,0,0,0,0,0,0,0,173,188,0,0,0,0,46
13667,0,0,1953,0,3129,10755,507,0,221,20,1407,0,0,0,0,97,0,723,0,322,0,0,0,0,0,0,0,4279,300,0,0,0,2315,111
16056,0,0,1878,0,886,9639,390,0,0,0,0,0,0,0,0,96,9,0,0,0,0,0,0,0,0,0,0,1138,303,149,0,0,0,78
16347,0,0,3959,2224,52,10076,68,5381,0,0,0,0,0,0,0,253,0,413,0,74,0,0,0,0,0,0,0,937,1299,107,0,0,5427,241
18387,0,0,4499,0,0,10145,145,0,375,6144,898,0,0,48,0,228,17,0,0,54,0,0,0,0,0,0,0,910,989,300,0,0,5742,227
11297,0,0,1584,0,790,9379,31,0,0,0,0,0,0,0,0,0,0,345,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12338,0,0,1904,1738,2816,10174,603,5379,240,0,1082,0,0,0,0,33,98,120,0,172,0,0,0,0,0,0,0,955,248,279,0,0,5270,29
12398,0,0,4033,0,3007,9752,490,5942,155,0,0,0,0,0,0,92,7,0,0,325,0,0,0,0,0,0,0,744,530,353,0,0,4575,104
12680,0,0,2346,0,305,8364,9,0,0,0,0,0,0,92,0,74,31,542,0,0,0,0,0,0,0,0,0,0,281,111,0,0,0,66
18316,0,0,3038,0,0,10123,1608,7976,246,0,818,0,0,46,0,93,9,0,0,132,0,0,0,0,0,0,0,877,517,321,0,0,5202,109
