"","x","y","c","json_data"
"V1952",1.57534444096819,-0.390443556976162,7,"14464"
"V1953",5.23086420909169,-0.489360047746325,2,"14712"
"V1954",-5.61922125103684,2.81451915444417,4,"16868"
"V1955",3.28937276194657,-0.407451094726318,1,"10175"
"V1956",-0.262583035948269,-1.38043602815806,1,"10514"
"V1957",-6.47984140278355,-0.697885150987133,7,"11279"
"V1958",-6.43447873428862,2.5764593579363,6,"11704"
"V1959",2.0535701466451,-0.615554665981552,1,"12807"
"V1960",4.3547564737841,-1.21354623478806,2,"13155"
"V1961",3.16726904214937,2.53910832860884,3,"14022"
"V1962",6.02701773411769,-1.46267663191604,2,"14657"
"V1963",3.1900309127486,0.240146761195113,3,"14988"
"V1964",-6.90080829417337,-4.07106983326954,8,"15154"
"V1965",-5.63013460257217,2.28350643460017,7,"15222"
"V1966",3.64971652199724,-2.11929259039417,1,"16167"
"V1967",4.44277001995938,-2.10204118510601,1,"16778"
"V1968",-7.04460067608527,-1.8028761681931,8,"17814"
"V1969",1.34886552355778,3.66819567110708,3,"17913"
"V1970",-0.418198455524733,-1.91912598580244,7,"18165"
"V1971",1.10263003135527,-0.619297385639018,1,"18430"
"V1972",-0.139566927004141,0.130760856948238,7,"18580"
"V1973",-1.09903170309495,1.61663039571697,7,"18645"
"V1974",-3.99072596486241,0.654191131896474,7,"18916"
"V1975",5.44508662633558,-0.461608369145008,2,"18921"
"V1976",5.23489457846712,-0.556112578805955,2,"11516"
"V1977",3.80823985658067,-1.86265573536947,1,"11615"
"V1978",4.86552470106226,-2.09509470218993,2,"12072"
"V1979",0.984596671176365,3.6311897611636,3,"14196"
"V1980",5.93785080774652,-0.634808151062213,2,"15530"
"V1981",4.84982607687703,-2.045334522597,2,"15559"
"V1982",-5.460565795006,3.02389081893562,4,"15654"
"V1983",-6.75158994799641,-3.80920813954335,5,"16209"
"V1984",3.622794118971,-0.28653723441943,2,"18924"
"V1985",4.55614815346018,-1.7284381416408,1,"19257"
"V1986",6.14269428370349,-2.5162914636389,2,"19279"
"V1987",-2.1680399324754,1.47138022643893,7,"10467"
"V1988",-2.6529981715004,0.307168125682359,5,"12160"
"V1989",-7.26528768925887,-0.989205704572374,5,"12194"
"V1990",0.143548950181463,0.588459655437555,7,"12312"
"V1991",6.10025465777633,-1.14178834009067,2,"12323"
"V1992",-5.04805764489285,-0.349593704496322,5,"12439"
"V1993",1.74168752544351,-1.16161942136414,1,"12717"
"V1994",3.36092505223335,-1.08696503087357,2,"13369"
"V1995",6.54518153314608,-1.06989827616046,2,"15692"
"V1996",-6.84130542040991,-3.67149912893885,7,"15778"
"V1997",-9.87360587046051,-6.99909672866771,8,"15807"
"V1998",2.23061818216607,-0.435223543096684,1,"16412"
"V1999",5.25889438631286,-0.46361500411132,2,"16511"
"V2000",-0.990726924220026,0.229033796012448,3,"18597"
"V2001",-2.14350292323926,3.10747541876554,7,"18996"
"V2002",6.73068729398527,-1.01238662211444,2,"19986"
"V2003",4.95057079017604,-1.39009926903423,2,"10171"
"V2004",-5.60367503646159,2.72904654795398,4,"11213"
"V2005",5.44886029728253,-0.452314228817237,2,"12820"
"V2006",-8.7739773024596,-1.95316295408869,6,"14468"
"V2007",-2.53526689058041,3.67261519705054,4,"14562"
"V2008",-2.82937037408366,3.21492885468932,7,"16378"
"V2009",5.51974812348744,-2.11237316465266,2,"16716"
"V2010",-2.91324905120104,-1.69195245136776,7,"16812"
"V2011",4.15354134166472,2.49150358115651,2,"17497"
"V2012",-1.30661418840069,2.21446849959614,3,"18741"
"V2013",4.28164930144521,-1.73441027463454,2,"18828"
"V2014",-0.838728277984214,3.94324310301186,3,"19409"
"V2015",-2.70062227969616,3.87808420450739,3,"19519"
"V2016",3.39576392956492,1.87627071502351,2,"19958"
"V2017",4.89477316492868,-0.0883796258950263,2,"11756"
"V2018",3.79491872865773,-1.7670740680071,1,"13844"
"V2019",4.05254675644456,-1.19401056336884,2,"15302"
"V2020",1.68226316479007,-0.770041642634672,3,"15593"
"V2021",-2.79281592511744,2.43049294558,5,"17975"
"V2022",4.85054287210802,2.28564324901688,2,"17050"
"V2023",4.84187986431092,-1.600404752226,2,"18873"
"V2024",7.13585184235686,-0.782613811152368,2,"10041"
"V2025",3.89670786776293,-1.61168622787718,1,"10498"
"V2026",7.14719810552705,-0.791114345108493,2,"12023"
"V2027",3.97108166367872,-1.40479656098818,2,"13051"
"V2028",1.13722043059323,0.133412128962772,3,"13204"
"V2029",0.527945740277592,-1.51120252471735,1,"13728"
"V2030",5.34758375411944,-1.09537698657391,2,"14503"
"V2031",4.89957820696669,1.3170961184014,2,"17717"
"V2032",5.55856819983793,-2.10384935981927,2,"11141"
"V2033",1.67520369870323,-0.821690302681069,1,"13182"
"V2034",6.19210592227832,-2.34395371476002,2,"13716"
"V2035",4.72171449625546,2.68153536491336,2,"15826"
"V2036",3.93197262343856,-1.4730962125669,1,"11225"
"V2037",5.07446168952485,-1.55891535298744,2,"12281"
"V2038",3.5291989017527,2.4751162140163,2,"13868"
"V2039",0.686648635308029,-1.21833567558359,1,"15749"
"V2040",3.4808988755617,-0.901708482631578,2,"10112"
"V2041",2.34723235654014,1.21480214810987,2,"12389"
"V2042",4.61035613193376,-0.960295248280708,1,"12696"
"V2043",4.6443111690992,-0.204291615500486,2,"14774"
"V2044",4.30143380311474,-1.73761050816641,2,"19833"
"V2045",1.4556411108476,-1.207616827681,1,"10483"
"V2046",6.2868332876583,-2.55113015043097,2,"11640"
"V2047",6.1886054458723,-2.39520310840737,2,"13199"
"V2048",1.35015717326481,-0.816262212308349,1,"16646"
"V2049",5.56974579569283,-2.09922501809347,2,"17095"
"V2050",5.52193254510396,-2.18293367644664,2,"18293"
"V2051",3.66065621809248,-2.179969535315,1,"19018"
"V2052",3.21513729935942,-0.571420138310827,1,"10033"
"V2053",5.58373405186975,-2.09962499211139,2,"10335"
"V2054",5.33115059303079,2.29678720837078,2,"11302"
"V2055",5.89415700522647,-0.661865900545504,2,"11432"
"V2056",4.65089309364057,-0.150055230794065,2,"13383"
"V2057",4.75971713260861,2.4787080578552,2,"13483"
"V2058",4.25090140128627,-1.68482216258116,2,"13686"
"V2059",4.35877420130251,-1.33222252448096,2,"15700"
"V2060",5.12873829907078,-1.81358825149331,2,"17444"
"V2061",5.53350820131602,-2.1521639570836,2,"19058"
"V2062",-0.865386096781987,0.525982011228681,3,"12014"
"V2063",4.41152555936273,-1.77886218521797,2,"15318"
"V2064",-4.89239097178362,3.02820793436293,3,"16635"
"V2065",1.99840980968066,3.50556940123671,2,"19350"
"V2066",2.30317964305634,-0.444667328168828,1,"15410"
"V2067",2.21067559509103,-0.796849402662332,2,"15789"
"V2068",6.11072864981435,-2.58561453041604,2,"16771"
"V2069",-1.37002009716937,0.128261226598296,3,"19057"
"V2070",6.11265159283929,-2.5699982518103,2,"14051"
"V2071",6.5661239636064,-1.02968714397361,2,"15107"
"V2072",3.85059996569625,-1.76670059772447,1,"16557"
"V2073",1.41520040282017,-1.33201271295249,1,"18855"
"V2074",6.36465238374275,-1.13001639115818,2,"12041"
"V2075",4.86440687013044,-2.47792757599122,2,"13340"
"V2076",2.10476667350547,3.56624773661979,3,"13838"
"V2077",5.92539253398624,-0.677485724479749,2,"17093"
"V2078",5.81062891252907,-2.55369348974723,2,"17175"
"V2079",4.57624783817318,-0.1894835615809,2,"10796"
"V2080",5.94273892117097,-2.64501014336492,2,"11103"
"V2081",4.81490300992166,-2.09085835656382,1,"13311"
"V2082",4.52846851340542,-1.87016079326227,1,"13454"
"V2083",5.05759525655735,-1.91295810727286,2,"18166"
"V2084",4.89576827868765,-1.95493975062135,2,"18222"
"V2085",6.34017817409874,-1.15435540947535,2,"10339"
"V2086",4.22256565204155,-0.482233962676574,2,"16647"
"V2087",5.56030999253539,-2.06987944173094,2,"17040"
"V2088",1.68801250057272,-1.26362076485121,1,"10431"
"V2089",4.77846584894469,0.260361219901015,2,"18990"
"V2090",4.14008027872412,-1.91474303678033,2,"13700"
"V2091",3.01190125338922,-1.34084415234589,1,"14489"
"V2092",5.61952746574345,-1.96837302298236,2,"18290"
"V2093",1.45508337248671,-1.30597146280812,1,"11928"
"V2094",5.41051088832571,1.91746644557196,2,"12157"
"V2095",5.11518603349809,-1.86185296961354,2,"12733"
"V2096",4.95056550461425,-1.67209850569645,2,"14335"
"V2097",2.65961095014802,-0.635928452023083,2,"15084"
"V2098",4.63184154026858,-0.912021048732488,1,"17823"
"V2099",2.02808348192322,0.462312598067831,1,"18731"
"V2100",4.61718273792946,-0.88273324183868,2,"19743"
"V2101",4.71619251369668,2.46513091277404,2,"11316"
"V2102",3.56177899898486,-0.404052226824848,2,"12574"
"V2103",6.88020569190021,-0.677589031747575,2,"16402"
"V2104",0.607301460543386,3.26429843561648,1,"16501"
"V2105",4.72962930179287,0.217210827318489,2,"19250"
"V2106",4.41257105804283,-2.07407728065031,1,"19945"
"V2107",4.70054652863907,2.72028169921955,1,"11482"
"V2108",5.47585651365729,2.23824179504279,1,"11496"
"V2109",2.71091759170558,2.78975561440662,1,"15790"
"V2110",0.662700819794289,-1.32667259881523,1,"15040"
"V2111",4.31870472094983,-1.9348147489842,2,"15336"
"V2112",5.44744774743792,-0.224787675911342,2,"15886"
"V2113",1.87854386646907,-1.35781258651512,1,"11541"
"V2114",4.4833169574623,0.223782937723437,2,"11710"
"V2115",2.92975425211979,0.162898715141326,2,"13900"
"V2116",3.82289965429612,-1.90081008331391,1,"12654"
"V2117",1.30601829660275,-0.893467658698247,1,"16928"
"V2118",4.27602813077951,-0.932792193627746,2,"17877"
"V2119",2.12884562995439,-0.887670337853866,1,"17134"
"V2120",0.35844917499397,-0.967850416580019,1,"19178"
"V2121",5.44578524998815,0.0250316851994327,2,"19591"
"V2122",6.09936516043818,-2.5985854500348,2,"11528"
"V2123",1.52005553521216,3.48081613842762,1,"14750"
"V2124",4.85009289152156,-1.38979646114999,2,"16368"
"V2125",-0.515410369517483,-0.220423293286784,3,"16718"
"V2126",-1.32684264074043,0.0579051498280336,4,"19658"
"V2127",4.18005719331828,1.13259917981061,2,"13100"
"V2128",4.50240875181894,-1.68200806662794,1,"17685"
"V2129",4.11959388035185,-2.49070120030686,1,"17809"
"V2130",1.70786036235306,-0.533983600102295,1,"18080"
"V2131",1.90044918873007,0.239546600347717,1,"19455"
"V2132",4.59902129770673,-1.22276953393492,2,"15591"
"V2133",5.94851992236468,-0.680452065985583,2,"16852"
"V2134",3.54380945712456,-1.32013564914634,1,"18922"
"V2135",3.20768203008665,-0.564187017944562,1,"19551"
"V2136",3.25372646180818,-1.41997867219987,2,"19730"
"V2137",3.86557435962617,-1.48478769603391,2,"13669"
"V2138",2.02756193635404,-1.36617338202518,1,"14805"
"V2139",6.36885072753413,-1.15370481447458,2,"10665"
"V2140",3.50434540051635,-1.28005736790923,2,"13350"
"V2141",6.5565459129676,-0.992970022294851,2,"13412"
"V2142",5.78201664156193,-0.759383426965106,2,"14797"
"V2143",6.17383616524132,-2.46255109950432,2,"14915"
"V2144",5.2574278750175,-0.338076715755535,2,"17101"
"V2145",3.5984554924705,-2.11862996676431,1,"15170"
"V2146",0.683604150514126,-1.59867242887591,1,"15376"
"V2147",4.16566730404803,-1.94203065798685,1,"11228"
"V2148",3.35251504678129,-0.374555160586525,2,"16762"
"V2149",5.40381026215423,-1.00183963575349,2,"17825"
"V2150",2.27544853395555,2.78421453362854,1,"11877"
"V2151",4.58983680837116,-0.974960482226101,2,"12366"
"V2152",1.08979165336625,-0.681968102309074,1,"15748"
"V2153",2.67570386015402,2.53306687025546,1,"16863"
"V2154",2.04325728542069,-0.817707792699559,1,"16162"
"V2155",2.03324387418935,0.577585428992216,2,"17290"
"V2156",4.50315448517808,-1.91373412728199,2,"17418"
"V2157",2.07328360099727,-0.518884069530518,1,"19114"
"V2158",4.26882885947466,-2.12005643028465,1,"11330"
"V2159",1.61873569315874,-1.18020741849597,1,"14134"
"V2160",2.13096962488854,2.74291507414152,1,"15478"
"V2161",6.14752873154979,-2.4735853466464,2,"18148"
"V2162",2.03236975008716,0.490439409531528,1,"18752"
"V2163",4.64407898535974,-0.91205916926485,1,"12202"
"V2164",4.17979452113802,-0.59916134412942,2,"12621"
"V2165",4.72064267458127,2.43493398455845,2,"13984"
"V2166",3.5281446884254,1.90550421796239,2,"17400"
"V2167",5.93785080774652,-0.634808151062212,2,"18618"
"V2168",3.01025896127901,-2.49857770933057,1,"18997"
"V2169",5.0370658670659,-0.827625833749291,2,"19818"
"V2170",4.57737290552637,-0.996155481756149,1,"11601"
"V2171",1.83252411542255,-1.0896179754978,1,"18340"
"V2172",4.54198539267422,-2.4632959359756,1,"19649"
"V2173",4.93933814481431,-2.27441379871189,2,"14313"
"V2174",5.1568042371658,-2.14726187494573,2,"15543"
"V2175",4.74229409152725,2.47504491028498,2,"16604"
"V2176",5.43587695481336,-0.368945271189794,2,"11833"
"V2177",4.01174394955912,-1.30438678855951,2,"13164"
"V2178",2.08652270282996,0.319693770393935,1,"18555"
"V2179",5.14216094490271,-1.77346201928075,2,"13894"
"V2180",2.83360956760252,-1.99040360334292,1,"14924"
"V2181",4.15377871769362,-1.86210774254643,2,"15183"
"V2182",2.02250696225451,-0.469129811178929,1,"17963"
"V2183",3.96425445042629,-1.62638356679896,2,"19896"
"V2184",3.45871450524967,-1.42593480020911,2,"10460"
"V2185",3.24497277183042,-1.71847043751165,1,"19276"
"V2186",6.53467195292109,-1.03762784391702,2,"18472"
"V2187",6.15888018517806,-2.47712675060968,2,"18676"
"V2188",5.55662802957645,-2.12413959100898,2,"13125"
"V2189",4.11511331527624,-1.98278416657989,2,"16528"
"V2190",3.99160788958779,-0.299539371187066,1,"16803"
"V2191",4.46525403200836,-1.90478357752579,2,"17349"
"V2192",6.36220643361264,-1.11789438887366,2,"12489"
"V2193",2.00123257828663,0.300451303857232,1,"17042"
"V2194",4.96302925907844,-0.209686533759385,2,"17481"
"V2195",-1.1607497131777,1.34986261072902,3,"16076"
"V2196",3.29453708236941,0.681190977890704,2,"16383"
"V2197",6.36676408758106,-1.12327592500956,2,"17915"
"V2198",6.47705957931721,-0.726508059821865,2,"13896"
"V2199",4.11188757924488,-1.95790493433913,2,"14018"
"V2200",5.55478885446653,-2.12961586576134,2,"15227"
"V2201",5.0772518239225,-1.89359529846223,2,"15983"
"V2202",3.07988638748627,2.03061284051248,1,"19108"
"V2203",5.40232956299382,-2.3250136615767,2,"16229"
"V2204",4.49740203483376,0.277562900062158,2,"18240"
"V2205",5.95488136414051,-0.665588973132114,2,"15034"
"V2206",4.9641883817672,-1.69795809477471,2,"16437"
"V2207",5.61718252292486,2.75923138060164,2,"17269"
"V2208",4.28325471803157,-2.09322773575285,2,"18975"
"V2209",4.29723697826275,-2.01950685426423,2,"12943"
"V2210",6.14437079459212,-2.54767655040408,2,"13920"
"V2211",6.22377126636877,-2.39614240482533,2,"14081"
"V2212",5.23333718153695,1.85201952776365,2,"15659"
"V2213",1.86608447996921,-1.36878003369514,1,"15813"
"V2214",4.56761451652826,-0.0229191421735712,2,"18788"
"V2215",4.80897690440288,-1.73235396730984,2,"19736"
"V2216",-1.32051725760425,-0.285676822947383,1,"14433"
"V2217",6.00028921867066,-1.32519863943663,2,"14452"
"V2218",4.18540733386569,-2.43110881970277,1,"17980"
"V2219",3.85689759210339,-1.76413021981678,1,"10462"
"V2220",4.18974183004782,-0.113491762930508,2,"11040"
"V2221",3.26927604104537,-2.35898464687057,2,"11075"
"V2222",4.40045825032588,2.91082773795015,2,"11080"
"V2223",3.75116816268107,-1.94460196783065,1,"11581"
"V2224",1.7452063461663,-0.556700684375554,1,"11753"
"V2225",4.39915009450701,2.9066927309747,2,"13536"
"V2226",1.13498519224712,-0.914238578997212,1,"17824"
"V2227",5.55993922603584,-2.13093100271663,2,"10032"
"V2228",4.58370593928807,-2.19290074469713,2,"10707"
"V2229",5.91693869820882,-2.73778383554326,2,"14967"
"V2230",5.90224720122157,-2.71820001636395,2,"15321"
"V2231",5.45621106566357,-2.31276878309529,2,"17217"
"V2232",4.26125945122142,-1.49391886837383,2,"12306"
"V2233",5.47881030558029,-0.299750512297676,2,"14412"
"V2234",6.51808733366969,-1.18525659089787,2,"15019"
"V2235",6.36396509717715,-1.12584958504029,2,"15137"
"V2236",5.91486913863325,-2.46468102207583,2,"17073"
"V2237",5.58670965850723,-2.07504603975181,2,"17522"
"V2238",6.08293903464983,-2.59482261396679,2,"12423"
"V2239",4.8846313662148,-1.69434110454805,2,"17500"
"V2240",5.48851211054477,2.21210929953699,2,"18185"
"V2241",4.8901494578243,-2.44500790724054,2,"12458"
"V2242",5.87256177941292,-2.79806984031311,2,"15668"
"V2243",4.36779823625582,-1.83306202171847,1,"18630"
"V2244",4.61927024522425,-0.363998613402139,2,"12263"
"V2245",4.26481833943178,-2.20167537931093,1,"15468"
"V2246",4.7765369164083,-1.90869090033945,2,"18958"
"V2247",2.31765235481169,-0.211119165973485,2,"19809"
"V2248",5.50309813906957,-0.197329793982072,2,"13677"
"V2249",5.26238653679141,-2.37492362511654,2,"15980"
"V2250",2.47993445179718,-1.03926120680223,1,"15314"
"V2251",5.05095515200061,-1.54236850900901,2,"15995"
"V2252",5.49415516472144,-2.98712101858346,2,"18174"
"V2253",4.53341385253385,-1.84589218030002,1,"11885"
"V2254",5.45722151271426,-1.96326931786213,2,"13595"
"V2255",5.5203404899214,-2.15581176982716,2,"14086"
"V2256",5.1071785497695,0.164696070496783,2,"14098"
"V2257",4.76087010770397,0.3053400249087,2,"15016"
"V2258",2.64357656843591,3.65308545355465,2,"10515"
"V2259",0.892382862165292,-1.31577072209689,1,"13055"
"V2260",5.85157494959584,-2.82151507744835,2,"14727"
"V2261",2.09744760527546,3.72915303093396,3,"15127"
"V2262",4.49055783131712,-1.95803106129785,2,"19733"
"V2263",2.19899045816874,-0.0712772634497429,1,"16518"
"V2264",-7.32500184038649,-2.42872634284477,5,"18770"
"V2265",5.74015916544549,-0.492095003407047,2,"18973"
"V2266",1.17091976026576,1.82743801198628,3,"19579"
"V2267",4.50834396520874,-1.73490902148449,2,"10440"
"V2268",4.21523962241103,0.2992208626336,2,"10513"
"V2269",5.35389918664097,-0.533386913918367,2,"10877"
"V2270",4.93148251236844,-1.08093301455307,2,"11466"
"V2271",1.90764713599767,2.4345982450469,2,"16772"
"V2272",6.3598299805509,-1.11428060822072,2,"18114"
"V2273",1.8126390844965,0.462505985423105,1,"12205"
"V2274",5.48002425846871,-2.34127098940328,2,"12433"
"V2275",3.51307283285453,-1.33330384971404,2,"13106"
"V2276",4.31018564715443,2.09982113206363,2,"14272"
"V2277",5.29278749587919,-1.70981717244834,2,"19511"
"V2278",4.01054383181594,-1.55577783476989,2,"19926"
"V2279",2.62084918059124,0.830416086274217,1,"10832"
"V2280",4.61229354578968,-0.39710787556799,2,"18858"
"V2281",1.44957534111547,-1.13349074618969,1,"18923"
"V2282",-2.58998943752501,0.212284245596392,7,"19933"
"V2283",1.60427390865552,-0.339498323470633,2,"10842"
"V2284",4.73196216813653,-2.13225916556704,2,"11300"
"V2285",4.93847996361484,0.0604724418070828,1,"12206"
"V2286",1.5579867248372,0.437911192827946,1,"13955"
"V2287",0.983644721717521,0.194900168252248,1,"19341"
"V2288",6.53679511717861,-1.03830401573875,2,"19389"
"V2289",4.81762557357736,0.105790098546268,2,"11907"
"V2290",5.63464625140268,-0.75828725047379,2,"13360"
"V2291",4.92722099727992,-1.88156402815552,2,"15948"
"V2292",2.00411892021412,0.993776789541613,2,"16931"
"V2293",6.00084724646793,-0.658125767013174,2,"19180"
"V2294",1.37578500023048,-1.10554695248458,1,"10157"
"V2295",5.25058995505173,-0.326808070408573,2,"11781"
"V2296",6.53808612856288,-1.04589632592217,2,"13242"
"V2297",6.26958234670518,-0.939087357692717,2,"14775"
"V2298",5.90290529347948,-2.43299527372965,2,"10228"
"V2299",-3.48921293529915,-2.00134481984671,7,"11206"
"V2300",6.08475739941688,-1.11969608699645,2,"11634"
"V2301",4.72032943177071,1.97635959400862,1,"17074"
"V2302",6.59768000339673,1.6817253211973,2,"10088"
"V2303",4.20857958556708,-0.552038447672256,1,"12818"
"V2304",3.8125958067598,-1.90030024246639,1,"13425"
"V2305",-6.12218681125403,-3.75010137929034,5,"15260"
"V2306",4.56843356760649,-0.29779332325021,2,"16089"
"V2307",7.14747529590775,-0.762796012241731,2,"16142"
"V2308",1.64206611464709,-0.730966937528109,1,"18257"
"V2309",4.13022140060658,-2.15770283107563,1,"14238"
"V2310",5.34823293134179,-0.691643704420867,2,"14558"
"V2311",4.46546015600146,2.49379052713658,1,"15112"
"V2312",4.94175604765865,-0.141777535729912,2,"13004"
"V2313",3.55804018941362,-1.678832331297,2,"13605"
"V2314",4.35557499791811,-1.35587834337716,2,"14347"
"V2315",6.57254983063193,-2.77687703539086,2,"16479"
"V2316",5.56030999253539,-2.06987944173094,2,"16712"
"V2317",7.15384514310183,-0.767850807900279,2,"17086"
"V2318",-1.73697974630414,-0.221385694080535,1,"17903"
"V2319",4.10527325478421,-1.2855568614322,2,"18842"
"V2320",5.68929602656521,-2.28060723526095,2,"14301"
"V2321",5.51218426033423,-2.97667472540343,2,"18429"
"V2322",-0.876071323425438,4.34616310541012,3,"14233"
"V2323",6.57455754185359,-2.78383719113832,2,"15834"
"V2324",3.93380060094942,-0.158430297253923,2,"18234"
"V2325",6.12121165443967,-2.46041957260568,2,"10399"
"V2326",3.70592832516679,1.89842396614073,1,"10458"
"V2327",4.98124733028756,-2.13072424121005,2,"12414"
"V2328",6.54351319072785,-1.05006492266511,2,"13908"
"V2329",2.29608045900811,-0.435196789212472,1,"14743"
"V2330",6.64176866170878,-2.59547139724799,2,"15986"
"V2331",3.70146701023897,-2.35246217493459,1,"17090"
"V2332",3.76777826490934,-2.17860468063804,1,"18025"
"V2333",5.47447466759637,-3.10437979231356,2,"11006"
"V2334",4.1936636317203,-0.688696241100666,2,"11508"
"V2335",4.82866077710654,-2.50870626716837,2,"10662"
"V2336",5.47068210509148,-2.26367448116654,2,"14990"
"V2337",7.15045832936668,-0.765827866706153,2,"15850"
"V2338",3.53070337451186,-2.09035359560614,1,"19052"
"V2339",-0.596647712917007,-0.223649870969321,1,"14322"
"V2340",4.27789244732141,-1.52716559105273,2,"10239"
"V2341",-0.961258698990962,0.109078510708607,1,"12712"
"V2342",-1.3343593228437,-0.565372305004917,7,"13591"
"V2343",6.98282112849042,-0.588944792284126,2,"14255"
"V2344",4.99706897047338,2.4651139248935,2,"16121"
"V2345",6.55344841611599,-0.980111280740972,2,"18276"
"V2346",1.57648785447658,0.252106575719704,1,"19769"
"V2347",2.6742179383161,3.68491123429236,3,"10262"
"V2348",6.31634492871149,-1.26143843973448,2,"13231"
"V2349",3.31698101358604,-1.90382519587409,1,"14321"
"V2350",5.56442596498286,1.62405690122601,2,"17019"
"V2351",2.76073370888236,-0.481629581533415,1,"18772"
"V2352",4.84460048683978,-0.346870781176537,2,"11636"
"V2353",4.01326399069906,-1.4402548490654,1,"12216"
"V2354",6.09066233888638,-1.12374126433328,2,"17651"
"V2355",3.79415940054091,-2.15093537212252,1,"12119"
"V2356",-1.47496298532801,1.21817211398097,3,"12558"
"V2357",6.13036592187073,-2.57866619322153,2,"16300"
"V2358",4.90844010685175,-2.31017038622277,2,"19787"
"V2359",4.21482475528562,-0.457693285256583,1,"11908"
"V2360",1.43271738731099,-0.829904425530654,1,"14376"
"V2361",-2.0300911649594,-1.68734971122498,7,"10880"
"V2362",4.16397855051427,-2.12960955777669,1,"11344"
"V2363",4.64489713483379,0.0422267178393807,2,"11430"
"V2364",5.64864009593762,-1.18161479621118,2,"11665"
"V2365",2.77922748995722,3.8153115493931,3,"12746"
"V2366",5.34461094775217,-0.517488516063226,2,"14456"
"V2367",-3.85955626383867,-3.29147804864027,7,"19443"
"V2368",6.00291914475298,-0.560286632772762,2,"11551"
"V2369",4.19129487882824,-0.586720948627091,2,"13146"
"V2370",4.58929599433493,1.96919450389768,2,"10790"
"V2371",4.44336306068378,-1.9298714729546,2,"10970"
"V2372",4.46807669629469,-0.104658897980344,2,"11236"
"V2373",4.19735339555992,0.250698889546825,2,"15860"
"V2374",5.4307200423627,-2.3445977420137,2,"16784"
"V2375",4.22160357484649,-2.22878527768676,1,"17338"
"V2376",-1.10420406578244,-0.323258431886524,1,"19607"
"V2377",6.00401511759105,-0.627656277852298,2,"11973"
"V2378",4.07077799106237,-1.44539832911398,1,"15033"
"V2379",4.91545840276128,-2.20312266044202,2,"16881"
"V2380",4.19107189700772,-1.70490065762496,1,"18818"
"V2381",5.15473213681138,-0.48471208345631,2,"11842"
"V2382",-7.11359390532775,-2.11242730031069,4,"12135"
"V2383",-2.87312918666475,1.00694750003874,4,"19090"
"V2384",4.80939621015842,2.16485582020475,1,"19100"
"V2385",6.61717182714813,-2.70420997570364,2,"10850"
"V2386",5.48029931956099,0.903341206938867,2,"12297"
"V2387",5.92812189936318,-2.40391461230997,2,"17414"
"V2388",5.40151370056346,-2.32847329725152,2,"10956"
"V2389",-1.51565560839904,1.56648300576478,3,"11022"
"V2390",6.61131113782811,-2.70834093992792,2,"12327"
"V2391",3.70146701023897,-2.35246217493459,1,"12468"
"V2392",6.29885088484415,-1.00106902261388,2,"14300"
"V2393",1.55826582316497,-0.97306793729764,1,"14358"
"V2394",5.64593066098617,-2.38245285019059,2,"18642"
"V2395",1.68570007643961,2.46696286900397,1,"19047"
"V2396",2.8872423882344,-2.08041476992193,1,"15666"
"V2397",5.6189197325617,-2.43089800565062,2,"16328"
"V2398",4.45405751179802,-1.15659125585391,2,"11087"
"V2399",5.95158930475161,-2.40834207921441,2,"15464"
"V2400",4.89945604062813,0.222136363346793,2,"10310"
"V2401",6.01134369205284,-1.44133136140274,2,"13753"
"V2402",5.77849471383545,-2.05609863358503,2,"17590"
"V2403",4.21593575454229,0.201712616830107,2,"18576"
"V2404",2.56280649774669,-1.46676900782353,1,"19243"
"V2405",5.470878738714,-3.08490038036773,2,"19817"
"V2406",4.62660967231931,0.153084002324631,2,"11654"
"V2407",5.46735756449149,-2.31463993693968,2,"18516"
"V2408",5.47068210509148,-2.26367448116654,2,"19954"
"V2409",7.15035009975662,-0.765321582723898,2,"11993"
"V2410",3.35288492076365,2.4885190293698,2,"15702"
"V2411",3.75030549615317,-2.18865373228739,1,"18571"
"V2412",5.06800468456323,-2.01875320372684,2,"15147"
"V2413",6.38742302915452,2.13333144769789,2,"17793"
"V2414",5.43085290470337,-2.38171683144365,2,"18680"
"V2415",1.58995706960475,2.9421451179379,1,"18928"
"V2416",1.669871280524,-1.2903882226882,1,"18986"
"V2417",-7.02744430794767,-1.35296571380605,4,"11693"
"V2418",1.89586623268853,0.607803335911904,3,"13029"
"V2419",5.45621106566357,-2.31276878309529,2,"13775"
"V2420",4.40911362352141,2.85818219427098,2,"15064"
"V2421",5.4383019176658,-2.36678732786327,2,"16659"
"V2422",7.15035009975662,-0.765321582723898,2,"17999"
"V2423",5.58338382333925,-2.50176232606311,2,"18671"
"V2424",5.41311656426136,-2.30813112269219,2,"10538"
"V2425",4.14066452958461,-0.794239978792885,2,"10898"
"V2426",6.50751340985256,-0.652642611937678,2,"11146"
"V2427",4.51204739867213,2.51005829159354,2,"11733"
"V2428",4.07601813262205,-2.28213424095069,1,"11785"
"V2429",5.00133640264321,-1.82913235477404,2,"14523"
"V2430",4.09707043778119,-1.927548791072,2,"16461"
"V2431",5.51411006514363,-2.22340239798931,2,"16889"
"V2432",5.39143632370597,0.303968397611331,2,"17821"
"V2433",6.36170824308282,-2.53283858891451,2,"18579"
"V2434",4.99899448313216,-0.752074701820332,2,"19493"
"V2435",6.57435848152893,1.74941958022618,2,"11211"
