"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1","TOPLD1DAY2","AISLE1DAY2","PSADAY2","EXHIBITIONDAY2","MAINDAY2","POSTERDAY2","PSBDAY2","WC1DAY2","PSCDAY2","ROOM1DAY2","PSDDAY2","ROOM2DAY2","CIDAY2","BOTLD1DAY2","SERVEDAY2","ROOM3DAY2","ROOM4DAY2","WC2DAY2","TOPLD2DAY2","CANTEENDAY2","AISLE2DAY2","WC3DAY2","ROOM6DAY2","ROOM5DAY2","ENTERTAINDAY2","BOTLD2DAY2","TOPLD1DAY3","AISLE1DAY3","PSADAY3","EXHIBITIONDAY3","MAINDAY3","POSTERDAY3","PSBDAY3","WC1DAY3","PSCDAY3","ROOM1DAY3","ROOM2DAY3","CIDAY3","BOTLD1DAY3","SERVEDAY3","ROOM3DAY3","ROOM4DAY3","WC2DAY3","TOPLD2DAY3","AISLE2DAY3","WC3DAY3","ROOM6DAY3","ROOM5DAY3","ENTERTAINDAY3","BOTLD2DAY3"
"10150",0,2485,0,218,11837,1341,0,651,0,772,4264,0,0,152,0,0,0,356,0,0,1110,361,0,0,0,6870,172,0,3197,0,146,10982,549,0,0,2178,0,0,0,53,93,0,0,0,719,0,1090,457,383,0,0,3745,116,0,1042,0,337,7527,421,0,0,0,445,0,0,38,0,0,0,180,0,144,0,0,0,0,31
"10151",0,1264,0,0,6973,169,0,63,0,0,0,0,9,51,0,0,0,0,0,0,22,164,0,0,0,0,42,0,3392,0,810,10486,758,6428,268,0,1253,0,0,0,32,0,0,0,0,0,1404,315,356,0,0,0,42,0,580,0,0,4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10152",0,1717,0,4022,5657,46,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,2861,0,1774,9394,230,0,494,0,0,0,0,20,182,0,622,0,0,0,742,538,409,0,0,1393,172,0,838,51,0,4928,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,3037,598,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,1438,0,17,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,0,1770,0,109,7102,250,0,0,0,0,0,50,91,0,0,38,0,0,137,0,0,0,1331,46,0,843,0,189,0,454,5598,262,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"10160",0,2257,0,317,11503,0,0,0,0,0,0,0,443,38,0,0,0,0,0,0,375,141,0,0,0,0,66,0,1614,0,69,9247,0,0,0,0,0,0,0,0,111,68,0,0,0,0,1126,359,192,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,977,0,47,0,0,5695,0,0,0,15,32,0,0,0,0,0,0,183,229,0,0,3952,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10162",0,2100,0,0,12562,1090,8424,292,0,386,0,0,29,326,8,0,0,0,0,0,751,900,185,0,0,5348,338,0,1267,0,822,8736,17,0,0,0,0,0,0,51,110,17,424,0,238,0,377,251,0,0,0,670,97,0,1566,0,0,5185,37,0,52,0,0,0,0,72,13,0,0,57,0,190,0,0,0,104,67
"10163",0,2888,0,0,12119,349,5751,332,0,712,0,0,34,122,0,0,0,382,0,0,0,485,0,0,0,5055,120,0,2258,0,0,9488,11,0,129,0,0,0,0,0,49,0,0,0,0,0,300,106,0,0,0,0,38,0,1755,0,0,5303,103,2480,0,0,0,0,0,39,0,528,0,315,0,582,0,0,0,0,30
"10164",0,227,0,0,0,0,0,0,0,0,0,0,33178,100,0,0,0,0,0,0,0,249,0,2695,0,0,76,0,337,0,0,0,0,0,0,0,0,0,0,31290,108,0,0,0,0,0,0,263,686,2453,0,0,82,0,170,0,0,0,0,0,0,0,0,0,13474,75,0,0,0,0,0,250,635,2258,0,0,66
"10167",0,1254,0,0,12063,894,4934,330,0,0,0,0,0,193,0,622,0,367,0,0,1434,1952,0,0,0,8179,185,0,3324,6160,1730,6930,118,0,479,0,1959,0,0,0,135,0,0,0,0,0,1489,625,122,0,0,6156,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10170",0,1126,0,387,7101,0,0,0,0,0,0,0,13,62,0,0,0,249,0,0,98,120,0,0,0,0,49,0,944,0,0,10587,0,0,0,0,0,0,0,21,33,0,0,0,0,0,0,196,390,0,0,0,51,0,811,1547,0,4761,357,0,0,0,0,0,0,32,8,0,0,0,0,143,678,0,0,0,23
"10171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,44,6210,0,0,0,0,0,33,0,0,0,0,0,126,70,0,0,0,23
"10172",0,1439,0,402,11803,0,0,0,0,0,0,0,0,89,0,297,0,76,0,0,0,279,98,0,0,22,94,0,3040,0,2660,10150,1518,0,193,4206,941,0,0,50,149,0,0,0,221,0,1108,439,211,0,0,4978,153,0,300,0,6905,1739,0,0,0,0,0,0,32,32,0,0,0,0,0,154,228,0,0,2292,23
"10173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,924,0,218,0,0,10817,0,0,40,7,0,0,44,0,0,869,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,2857,1032,0,132,0,228,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,0,0,0,30,5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,0,0,62,0,143,4817,0,0,21,0,7,0,0,231,0,0,0,0,0,0,0
"10178",0,903,0,712,10512,9,0,0,0,0,0,0,28,0,7,0,0,346,0,0,0,0,0,0,0,0,0,0,2623,0,2547,9221,188,0,534,0,0,9418,0,352,205,15,0,0,576,0,904,2154,0,0,0,617,193,0,1387,2509,0,6538,69,0,0,0,0,0,38,34,0,0,0,0,0,185,203,0,0,135,26
"10181",41,1366,0,0,10610,0,0,0,0,0,0,568,0,0,0,0,0,0,0,23,0,54,0,0,0,0,0,75,3330,2850,0,9926,48,0,51,0,640,0,13248,0,0,0,0,0,0,70,4461,193,0,0,0,0,0,0,670,0,0,5278,12,0,61,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0
"10182",0,2078,0,667,12893,123,0,172,6773,0,0,0,235,92,0,0,0,225,0,0,1056,269,0,0,0,982,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,563,5071,62,1874,0,0,0,0,0,35,9,0,0,0,0,192,0,0,0,1753,27
"10183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,2626,2174,215,0,219,5298,955,0,0,7,95,0,0,0,0,0,298,2278,0,0,0,4370,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10185",0,480,0,2321,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949,0,0,9947,173,6720,986,3208,0,0,0,59,84,0,0,0,260,0,953,231,0,0,0,3220,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,3201,0,60,7085,856,0,0,0,0,0,59,0,0,0,0,0,0,197,0,0,0,885,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,0,3327,0,778,0,337,0,0,3101,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,3332,0,781,0,0,0,0,0,0,20,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10192",0,1815,0,915,9733,1050,0,843,0,0,9010,0,15,150,0,0,0,0,0,0,363,1045,228,0,0,4052,154,0,3120,9670,2371,6691,438,0,282,0,0,0,0,45,128,0,0,0,0,0,495,748,662,0,0,5029,118,0,2079,0,0,0,489,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"10193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,0,3322,9789,62,6768,110,0,922,0,0,45,140,14,0,0,260,0,1044,505,311,0,0,3433,134,0,2006,0,0,2160,342,3764,74,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"10194",0,1603,0,471,10177,0,0,0,0,0,0,0,0,64,0,0,0,67,0,0,0,144,0,0,0,0,54,0,2092,0,8472,10244,0,0,0,0,1187,0,0,44,122,0,0,0,0,0,1453,2649,320,0,0,3135,109,0,2091,2469,0,5073,34,0,0,0,0,0,40,35,0,0,0,0,0,168,0,0,0,93,27
"10196",0,495,0,0,0,0,0,0,0,0,0,0,32795,124,8,0,0,0,0,0,0,325,0,3054,0,0,110,0,466,0,0,0,8,0,376,0,0,0,0,15364,117,0,0,0,0,0,0,410,370,3015,0,0,108,0,148,0,0,0,0,0,0,0,0,0,13732,72,0,0,0,0,0,230,367,2382,0,0,65
"10201",0,1080,0,2743,6761,0,0,0,0,0,0,0,29,129,0,0,0,266,0,0,0,452,104,0,0,1169,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10202",0,998,0,735,0,48,6800,456,0,518,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,5753,0,0,345,0,0,0,0,0,27,32,0,0,0,0,0,156,0,0,0,0,24
"10204",0,2741,0,323,9794,23,0,119,0,462,6831,0,0,164,0,679,0,0,0,0,853,398,0,0,0,5951,169,0,1239,0,0,6901,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,219,89,0,0,653,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10205",0,2879,0,1354,10746,142,0,60,0,524,0,0,13,265,0,0,0,179,0,0,1356,1409,256,0,0,7882,268,0,4563,0,799,9922,153,6342,379,0,1094,0,0,0,42,0,0,0,0,0,0,236,78,0,0,5431,35,0,1815,0,0,5485,638,0,98,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"10206",0,3457,0,1646,11078,120,0,252,9206,198,0,0,6,163,7,0,0,0,0,0,759,473,0,0,0,4088,148,0,755,0,887,1742,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1631,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10214",0,1988,6607,0,13153,719,2860,370,0,0,0,0,27,33,0,0,5354,251,0,0,1233,148,0,0,0,0,53,0,2463,0,0,10410,547,0,0,0,958,0,0,0,77,25,0,15695,0,0,3633,322,0,0,0,0,76,0,410,0,0,8279,0,0,0,0,0,0,0,0,0,0,2625,0,0,0,0,0,0,0,0
"10215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,2098,10619,911,0,0,5314,903,0,0,292,110,0,444,0,964,0,927,428,0,0,0,4921,85,0,875,2646,0,5297,608,0,279,0,0,0,33,35,7,0,0,0,0,0,0,0,0,0,27
"10216",0,1039,0,700,11799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,10158,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,593,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,2394,0,47,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,1348,7284,1050,0,215,0,0,5349,0,0,98,17,0,0,0,0,401,363,0,0,0,9029,107,0,864,2590,1084,5577,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10221",0,1451,0,0,4248,38,0,347,0,0,0,0,0,41,0,0,0,0,0,0,444,129,0,0,0,0,33,0,3639,4928,5213,2496,994,2457,443,0,1267,0,0,0,115,0,692,0,0,0,533,1938,0,0,0,5249,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10225",0,709,0,1293,6637,0,0,0,0,0,0,0,0,58,7,0,0,73,0,0,580,117,0,0,0,0,39,0,1300,0,1426,8503,0,0,0,0,0,0,0,51,83,15,0,0,77,0,0,155,95,0,0,0,73,0,1002,0,0,2543,29,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"10228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,445,0,56,0,364,0,0,9678,0,13,54,0,0,0,0,0,0,172,0,0,0,1167,49,0,540,0,0,0,613,5310,119,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"10231",0,2541,0,688,11823,1576,17,846,0,440,0,0,0,154,0,285,0,0,0,0,757,398,0,0,0,7078,161,0,2980,3549,711,9025,226,0,809,0,817,0,0,58,122,8,0,0,0,0,761,581,632,0,0,5320,119,0,1777,0,667,4747,85,1619,399,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"10232",0,772,0,218,0,32,0,298,0,455,0,0,13,96,0,0,0,0,0,0,685,229,0,0,24798,0,99,0,262,0,0,0,0,0,0,0,839,0,0,0,77,0,0,0,0,0,613,317,352,0,15410,0,75,0,136,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,163,0,0,0,0,27
"10233",0,2364,0,2448,12011,665,8832,265,0,520,0,0,0,126,11,0,0,231,0,0,1025,339,0,0,0,3445,110,0,1527,0,125,6625,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1502,0,0,0,0,24
"10235",0,741,0,0,0,762,0,0,0,270,9732,0,0,117,0,0,0,0,0,0,0,228,0,0,0,687,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,24,4614,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"10236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,0,1172,0,263,9164,0,0,0,15,51,0,0,0,0,0,0,133,0,0,0,1039,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,202,0,959,5217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10240",0,1738,0,987,10199,0,0,119,0,0,0,0,215,29,22,0,0,81,0,0,0,0,0,0,0,0,0,0,2575,0,2612,10107,279,0,136,4015,2023,0,0,47,33,7,0,0,228,0,4476,334,260,0,0,3318,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10243",0,1060,0,0,12400,0,0,0,0,0,0,516,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,3118,0,0,9804,53,0,58,0,968,0,10542,0,0,0,0,0,524,24,920,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10245",117,2620,0,2493,9752,121,0,170,0,483,0,12821,0,0,0,0,0,0,0,101,700,188,1411,0,0,0,0,117,2826,0,0,10077,143,0,0,9694,0,0,6440,0,0,0,0,0,396,106,3848,274,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10246",0,3467,0,4775,3741,939,0,292,0,0,3411,0,188,84,0,0,0,126,0,0,653,337,0,0,0,4970,75,0,286,0,1071,2586,0,0,0,0,0,0,0,0,0,9,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10248",0,355,0,0,1128,0,0,0,0,0,0,0,39,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10249",0,2316,0,8068,6970,617,0,296,3203,161,0,0,41,179,7,720,0,473,0,0,685,607,408,0,0,5494,153,0,1762,2629,5397,0,29,0,0,0,1288,0,0,0,39,12,0,0,0,0,0,266,356,0,0,3106,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10252",0,3091,0,0,12022,65,0,632,0,380,6428,0,30,122,0,0,0,0,0,0,1335,499,388,0,0,5567,133,0,3322,0,0,9925,187,0,706,0,1267,0,0,53,185,0,0,0,494,0,1403,673,0,0,0,4718,179,0,1233,0,0,5876,38,44,0,0,0,0,0,125,22,495,0,0,0,393,116,0,0,636,120
"10255",0,2261,0,1086,0,721,0,0,0,0,0,0,166,34,0,0,0,0,0,0,0,140,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10256",0,697,0,1088,10510,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,124,0,0,0,0,57,0,982,0,897,10390,0,0,0,0,0,0,0,0,33,0,0,0,96,0,0,0,0,0,0,0,27,0,1360,2390,0,6152,63,0,127,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"10258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,0,3684,0,14,4244,138,0,1249,0,0,22,50,0,0,0,591,0,0,133,0,0,0,2463,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,5505,0,0,824,0,685,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"10264",0,2955,0,0,12160,0,0,0,0,0,0,0,217,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,2456,0,3631,10120,931,0,442,1841,623,0,0,215,155,9,0,0,0,0,725,590,188,0,0,5031,151,0,1106,0,0,3707,0,0,227,0,0,0,35,35,8,534,0,0,0,211,0,0,0,2256,26
"10265",0,2257,0,0,12047,406,0,321,6577,0,0,0,31,297,8,593,0,345,0,0,1398,819,140,0,0,5782,306,0,2330,2500,1108,8616,651,6315,997,0,0,0,0,0,107,0,0,0,0,0,1402,362,0,0,0,5807,109,0,1414,0,0,5767,35,0,394,0,0,0,0,38,0,0,0,83,0,68,0,0,0,303,30
"10266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,0,0,9531,952,2428,426,0,0,0,0,51,155,0,138,0,92,0,765,493,331,0,0,6115,162,0,901,0,0,5419,600,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0
"10271",0,2159,0,425,12059,602,7851,521,0,235,0,0,25,133,10,0,0,0,0,0,736,659,1144,0,0,5299,135,0,2646,0,2220,9411,64,0,583,6102,140,0,0,0,244,15,0,0,328,0,830,2934,673,0,0,2199,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10272",0,4053,0,2112,11394,612,0,331,6153,186,0,0,44,105,0,0,0,108,0,0,672,447,338,0,0,4379,91,0,3185,2408,56,9839,555,0,265,5828,626,0,0,276,268,14,0,0,248,0,632,710,60,0,0,5337,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10275",0,1145,0,0,0,37,0,0,0,296,10866,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,1425,0,674,0,192,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,3169,325,0,108,7234,97,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10280",0,2191,0,9709,10399,329,0,0,0,210,2330,0,16,33,7,0,0,426,0,0,579,215,0,0,0,2230,51,0,3895,1093,3972,9641,1467,2854,198,0,0,0,0,8,33,9,0,0,1097,0,697,114,0,0,0,0,47,0,849,0,1646,6284,465,1453,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0
"10281",0,785,0,1964,0,29,0,0,0,344,5699,0,0,47,0,0,0,101,0,0,0,119,0,0,0,2006,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,929,0,0,262,0,177,4998,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"10282",32,1365,0,0,10208,407,0,324,0,0,0,1046,0,0,0,0,0,0,0,23,616,67,0,0,0,0,0,72,2186,0,0,10456,135,0,0,0,0,7513,5889,0,0,0,0,0,331,67,1005,172,586,0,0,0,0,32,1014,0,0,6891,0,0,0,0,0,1584,0,0,0,0,0,101,24,53,0,0,0,0,0
"10284",0,547,0,0,0,9,0,0,0,412,0,0,0,43,0,0,0,0,0,0,838,572,0,0,25055,0,46,0,448,0,0,0,0,0,0,0,1099,0,0,0,146,0,0,0,0,0,795,378,0,0,25381,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,485,0,162,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"10289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613,0,1744,9881,329,6496,304,3161,0,0,0,47,104,11,0,0,1014,0,558,536,676,0,0,2243,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,3476,0,30,0,0,0,505,9612,0,26,53,0,0,0,0,0,0,177,0,0,0,806,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,4248,87,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10292",0,1491,0,0,12378,8,0,0,0,0,0,0,28,151,8,0,0,0,0,0,0,286,307,0,0,256,126,0,2548,2244,1159,10725,86,5778,0,0,0,0,0,0,102,0,381,0,288,0,899,500,0,0,0,6085,109,0,2645,0,0,5867,142,2717,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0
"10293",0,1839,0,491,7882,29,0,0,0,0,0,0,0,79,14,312,0,570,0,0,304,1924,0,0,0,0,70,0,3187,0,199,10576,1921,8006,262,0,0,0,0,51,144,0,0,0,0,0,0,545,497,0,0,4410,128,0,1312,0,966,6548,514,0,380,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"10295",0,1516,0,2920,10429,21,0,57,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690,0,0,9608,445,5756,431,0,0,0,0,0,180,0,0,0,0,0,4555,560,0,0,0,3498,174,0,2281,2311,0,6663,45,0,0,0,0,0,0,33,7,0,0,0,0,131,0,0,0,0,24
"10296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,2350,0,10441,787,5634,0,0,0,0,0,31,93,0,0,0,0,0,4127,346,315,0,0,2505,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10297",0,1037,0,2685,0,241,0,55,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
