"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1"
"13663",0,1662,0,0,11163,0,0,0,0,0,0,0,0,92,38,446,0,194,0,0,0,571,0,0,0,52,97
"13935",0,1380,0,662,11946,7,0,99,0,0,0,0,33,0,0,564,0,0,0,0,0,0,0,0,0,0,0
"15407",0,1213,0,529,12351,0,0,0,0,0,0,0,32,42,8,0,0,188,0,0,0,208,0,0,0,51,42
"11761",0,2874,0,2789,12456,365,30,448,0,854,0,0,28,100,0,0,0,644,0,0,1338,331,0,0,0,4767,112
"16851",0,1544,0,371,10145,0,0,0,0,0,0,0,0,85,0,458,0,0,0,0,737,848,0,0,0,0,79
"13435",0,585,0,674,6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15504",0,957,0,310,12141,0,0,0,0,0,0,0,0,64,15,0,0,512,0,0,0,78,0,0,0,0,46
"16672",0,1278,0,44,11615,0,0,0,0,0,0,0,30,89,10,529,0,0,0,0,0,622,277,0,0,0,94
"12407",0,2554,0,2728,12389,414,2717,156,0,515,0,0,32,84,0,421,0,229,0,0,507,349,0,0,0,3986,94
"13783",0,3703,1498,3411,5652,829,0,374,0,0,0,0,0,145,47,553,0,823,0,0,775,598,523,0,0,7339,136
"16822",0,3417,2515,2971,12823,63,0,39,0,0,0,0,0,179,7,0,0,412,0,0,701,541,255,0,0,3780,184
"12408",0,2300,0,3105,12091,498,7664,0,0,0,0,0,0,190,11,0,0,803,0,0,778,583,364,0,0,1095,184
"12925",0,3116,0,0,12548,278,0,392,0,263,0,0,0,183,0,0,0,0,0,0,1432,533,0,0,0,7513,193
"14930",0,2037,0,0,12017,20,0,0,0,0,0,0,0,111,0,0,0,207,0,0,0,147,50,0,0,0,39
"15542",0,2702,0,1212,12205,2412,0,0,6799,0,3094,0,0,174,35,0,0,355,0,0,921,1105,0,0,0,291,159
"14431",0,1441,0,201,11244,568,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0
"16347",0,195,0,615,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1540,0,0,0,0,24
"16380",0,3157,0,2652,10366,112,0,357,6080,638,0,0,0,110,0,0,0,236,0,0,1091,421,0,0,0,6508,126
"16148",0,790,0,629,11742,0,0,0,0,0,0,0,0,33,0,0,0,204,0,0,0,0,0,0,0,0,25
"18193",0,1738,0,678,9647,1094,0,0,0,0,0,0,0,41,6,0,0,129,0,0,719,182,169,0,0,0,31
"14445",0,1355,0,1987,10804,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,382,225,0,0,0,150
"15775",0,701,0,2015,10314,8,0,0,0,0,0,0,34,36,0,0,0,223,0,0,1059,225,556,0,0,0,53
"18132",0,2530,0,332,12099,938,0,222,0,409,9185,0,0,89,0,0,0,425,0,0,1266,400,0,0,0,3707,122
"11100",0,742,0,2249,10137,0,0,0,0,0,0,0,0,69,8,0,0,446,0,0,963,174,0,0,0,0,54
"13022",0,3297,0,1031,12210,133,0,0,8157,453,0,0,0,32,0,0,0,725,0,0,6067,123,0,0,0,0,49
"13208",0,341,0,2340,0,8,0,0,0,0,0,0,0,33,8,0,0,37,0,0,0,1770,0,0,0,0,23
"14325",0,938,0,1072,11847,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17195",0,1512,0,2561,10119,8,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,256,0,0,0,91,132
"19799",0,2002,0,435,8846,14,0,0,0,0,0,0,28,46,14,0,0,179,0,0,0,1584,0,0,0,0,45
"10546",0,2925,2319,997,12294,495,0,709,4625,208,0,0,0,150,0,0,0,0,0,0,814,452,291,0,0,5059,159
"10685",0,1372,0,556,12397,176,0,132,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13326",0,1622,0,4130,7335,0,0,0,0,0,0,0,0,0,7,0,0,283,0,0,0,0,0,0,0,0,0
"13991",0,3348,0,1491,11787,90,0,1205,0,697,0,0,0,151,0,0,0,0,0,0,1376,314,0,0,0,4976,161
"14528",0,1551,0,6243,4657,33,0,143,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
"16322",0,2079,0,437,10048,0,0,0,0,0,0,0,0,90,0,452,0,0,0,0,392,209,0,0,0,441,89
"15566",0,5334,0,1913,10557,609,0,431,9058,0,0,0,32,108,15,0,0,364,0,0,810,419,142,0,0,2650,97
"15630",0,644,0,972,3038,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17320",0,1671,0,0,6248,0,0,32,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18038",0,1909,0,2650,12489,1416,0,111,0,365,6924,0,30,270,0,0,0,0,0,0,0,656,71,0,0,3418,233
"19807",0,1073,0,856,12178,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0
"11206",0,1815,0,657,9554,0,0,0,0,0,0,0,29,0,8,737,0,342,0,0,0,0,0,0,0,0,0
"12582",0,2538,0,526,12185,451,0,88,0,190,9860,0,31,173,0,0,0,178,0,0,0,1414,353,0,0,3440,161
"10233",0,2364,0,2448,12011,665,8832,265,0,520,0,0,0,126,11,0,0,231,0,0,1025,339,0,0,0,3445,110
"12630",0,2372,0,3184,11583,593,0,698,7132,207,0,0,34,89,0,0,0,0,0,0,729,410,0,0,0,1676,90
"13873",0,2142,0,338,10672,0,0,0,0,0,0,0,29,67,8,531,0,389,0,0,632,152,0,0,0,0,52
"17773",0,375,0,0,12749,0,0,0,0,0,0,0,0,73,23,0,0,0,0,0,0,218,0,1567,0,0,69
"11245",0,2383,2668,0,1922,1693,6623,452,0,475,0,0,0,34,12,0,14641,366,0,0,523,120,0,0,0,0,26
"14487",0,3662,0,64,10262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15991",0,1647,0,1066,9906,14,0,0,0,0,0,0,0,50,0,86,0,54,0,0,351,112,0,0,0,0,33
"16087",0,2153,0,252,11228,8,0,138,0,0,0,0,31,63,8,318,0,339,0,0,176,136,0,0,0,0,45
"13924",0,1778,0,517,10726,26,0,0,0,0,0,0,0,103,7,0,0,0,0,0,511,247,0,0,0,444,104
"14041",0,2565,0,2789,11224,778,0,157,5525,0,2331,0,40,240,8,335,0,79,0,0,320,1296,0,0,0,4413,225
"15420",0,2867,0,1062,12161,420,0,0,7048,512,0,0,28,108,0,0,0,391,0,0,1072,473,247,0,0,3239,130
"12974",0,1545,0,615,12158,0,0,242,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
"17371",0,1021,0,2110,9732,8,0,133,0,0,0,0,30,119,0,0,0,0,0,0,462,1036,0,0,0,0,102
"18350",0,3107,0,7313,12493,561,0,304,2272,392,0,0,30,33,0,0,0,0,0,0,669,2074,189,0,0,3256,40
"11431",0,1231,0,1761,9566,0,0,0,0,0,0,0,0,83,0,0,0,594,0,0,755,246,0,0,0,0,75
"15743",0,1167,0,441,11159,594,0,223,0,0,0,0,28,83,0,0,0,0,0,0,63,329,0,0,0,0,76
"11726",0,2706,3488,789,12682,111,0,212,3856,587,0,0,0,34,0,0,0,0,0,0,1042,292,378,0,0,2907,55
"17893",0,2246,0,596,12324,250,23,0,0,0,0,0,28,172,0,0,0,0,0,0,1237,635,159,0,0,7893,170
"15370",0,1358,0,2398,9723,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
"16987",0,1192,0,759,10485,0,0,0,0,0,0,0,0,135,30,449,0,0,0,0,637,292,0,0,0,172,134
"17579",0,2061,0,1250,10767,1649,0,334,6903,615,0,0,26,33,0,0,0,0,0,0,581,340,432,0,0,4959,24
"17901",0,2270,1560,448,12083,1563,0,513,7808,485,0,0,0,123,0,0,0,97,0,0,1121,303,199,0,0,2807,127
"18127",0,1305,0,0,11991,8,0,0,0,0,0,0,26,60,0,904,0,0,0,0,143,158,0,0,0,0,44
"18523",0,770,0,856,12620,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"18730",0,801,0,532,11660,0,0,0,0,0,0,0,30,58,0,509,0,411,0,0,609,160,0,0,0,0,40
"15753",0,2543,2986,55,11761,384,0,0,6269,1445,0,0,0,100,0,642,0,354,0,0,1574,787,48,0,0,3312,83
"16425",0,757,0,0,6332,9,0,230,0,0,0,0,30,77,0,0,0,0,0,0,0,353,156,0,0,0,69
"16492",0,2259,0,557,12635,753,0,222,0,347,2840,0,0,225,8,0,0,357,0,0,1165,426,0,0,0,3361,244
"11553",0,1628,0,0,11942,873,0,439,6462,370,0,0,0,248,21,0,0,0,0,0,829,3284,340,0,0,5311,274
"12444",0,1854,0,647,11968,27,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,144,0,0,0,0,69
"13408",0,2279,0,2625,9952,663,0,377,5527,468,0,0,7,179,0,599,0,302,0,0,1104,484,0,0,0,6848,165
"10818",0,2736,0,789,11820,690,2756,904,0,138,0,0,7,91,0,122,0,186,0,0,0,385,583,0,0,3987,98
"13702",0,1942,3159,1164,12595,167,5935,252,0,0,0,0,0,33,0,0,0,392,0,0,5853,180,0,0,0,0,52
"18428",0,1878,0,432,10561,0,0,0,0,0,0,0,0,40,0,741,0,140,0,0,896,147,0,0,0,0,58
"19339",0,1283,0,0,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11032",0,2099,0,471,12930,279,0,579,6120,408,0,0,30,161,9,0,0,223,0,0,988,526,182,0,0,6181,154
"11216",0,1438,0,0,10735,1048,0,201,0,0,0,0,30,42,0,0,0,0,0,0,651,144,0,0,0,0,35
"12678",0,1573,0,518,12773,659,0,0,5529,289,0,0,29,187,0,470,0,230,0,0,1043,614,449,0,0,7271,187
"17002",0,885,0,0,10627,0,0,0,0,0,0,0,54,118,0,0,0,549,0,0,1138,396,0,0,0,754,105
"17942",0,3026,0,1859,12244,151,5425,95,0,422,0,0,29,85,0,0,0,0,0,0,765,487,234,0,0,6648,103
"18438",0,2941,0,1035,12372,669,2753,254,6280,245,0,0,0,133,8,252,0,299,0,0,1105,310,0,0,0,3747,157
"16075",0,677,0,3893,5873,0,0,125,0,0,0,0,0,0,0,738,0,262,0,0,0,0,0,0,0,0,0
"18226",0,3466,2677,3568,11555,300,0,729,6703,423,0,0,28,44,14,0,0,1185,0,0,934,123,0,0,0,0,38
"11422",0,2948,0,5049,9899,1911,0,155,0,381,2331,0,29,73,0,92,0,150,0,0,517,453,356,0,0,3380,92
"13218",0,1368,0,355,10968,8,0,158,0,0,0,0,29,102,0,622,0,196,0,0,157,248,0,0,0,176,102
"14914",0,2039,0,884,12240,934,0,978,9233,655,0,0,27,107,0,0,0,250,0,0,836,569,80,0,0,3320,118
"16263",0,1914,0,539,12286,918,6390,452,0,474,0,0,31,105,0,0,0,154,0,0,1328,411,161,0,0,5964,136
"17281",0,3190,2794,2065,11715,148,0,137,5896,163,0,0,0,139,0,0,0,0,0,0,639,709,610,0,0,1488,134
"12950",0,1225,0,2455,8890,0,0,0,0,0,0,0,0,67,0,0,0,80,0,0,1394,133,0,0,0,0,52
"16105",0,2815,0,904,11646,63,4778,616,0,0,0,0,27,148,0,0,0,219,0,0,948,628,323,0,0,7777,155
"17483",0,2955,0,1104,12221,560,0,506,0,0,0,0,0,107,0,0,0,471,0,0,1035,447,173,0,0,4628,134
"11354",0,2645,1620,2719,11933,83,4548,466,0,548,0,0,31,130,8,335,0,152,0,0,650,420,516,0,0,4510,130
"11669",0,2305,0,1028,12820,65,0,247,6427,0,0,0,0,145,0,435,0,0,0,0,1555,607,574,0,0,5117,174
"15348",0,3013,0,606,12677,447,8224,382,0,452,0,0,0,156,0,219,0,252,0,0,983,539,344,0,0,4093,182
"12513",0,1759,0,0,11622,0,0,0,0,0,0,0,28,129,7,390,0,90,0,0,135,264,0,0,0,174,121
"11046",0,1884,0,0,12009,25,0,93,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0
"12359",0,3180,0,5153,9717,54,2065,0,0,521,0,0,0,89,0,0,0,663,0,0,834,241,0,0,0,4478,90
"13315",0,2166,0,0,12506,400,0,715,0,0,8068,0,434,222,14,0,0,405,0,0,1596,936,0,0,0,4671,230
"17559",0,3096,0,0,12622,38,0,383,6220,107,0,0,0,148,0,0,0,190,0,0,723,963,205,0,0,7294,133
"18204",0,1626,0,0,10922,32,0,90,0,0,0,0,30,95,16,670,0,141,0,0,152,232,0,0,0,193,102
"11426",0,1007,0,588,10737,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,306,191,0,0,0,67
"15296",0,1872,0,140,12243,86,8796,656,0,453,0,0,0,86,0,0,0,0,0,0,6257,424,559,0,0,451,92
"17415",0,2564,0,1239,12643,98,0,324,5470,503,0,0,26,134,9,0,0,209,0,0,732,375,0,0,0,6760,112
"19007",0,2292,2738,2113,12399,112,0,361,3500,0,0,0,0,144,0,0,0,194,0,0,0,456,0,0,0,4696,145
"10094",0,1533,0,268,11581,455,0,0,0,0,0,0,27,71,0,584,0,0,0,0,136,166,0,0,0,0,63
"10162",0,2100,0,0,12562,1090,8424,292,0,386,0,0,29,326,8,0,0,0,0,0,751,900,185,0,0,5348,338
"10737",0,5114,0,3081,10211,187,0,841,0,507,5504,0,30,157,18,406,0,194,0,0,1080,341,0,0,0,4104,165
"12160",0,2258,17,934,12396,472,0,294,6993,0,0,0,27,97,0,164,0,0,0,0,913,434,345,0,0,4530,139
"19394",0,2729,3044,1551,10460,584,5128,293,0,379,0,0,0,332,7,0,0,0,0,0,669,803,1348,0,0,4792,286
"10178",0,903,0,712,10512,9,0,0,0,0,0,0,28,0,7,0,0,346,0,0,0,0,0,0,0,0,0
"10931",0,3012,1659,420,12326,136,8470,0,0,567,0,0,30,42,0,0,0,99,0,0,930,274,173,0,0,4117,57
"10621",0,2841,0,1875,12096,65,0,275,2788,221,0,0,0,92,0,749,0,0,0,0,1161,376,320,0,0,3973,103
"11320",0,2501,0,379,12328,150,8674,223,0,425,0,0,8,260,0,0,0,0,0,0,4602,1091,364,0,0,1144,256
"13770",0,1022,0,1334,11328,0,0,0,0,0,0,0,24,62,0,0,0,0,0,0,592,121,0,0,0,0,43
"13945",0,2290,0,3083,10559,522,0,386,0,611,6192,0,0,120,80,0,0,706,0,0,1284,497,384,0,0,5235,118
"17344",0,2314,0,0,10530,62,0,245,0,222,2113,0,26,164,0,0,0,0,0,0,0,579,299,0,0,7578,171
"11919",0,1176,0,724,12058,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0
"12196",0,2320,0,2839,12378,17,3524,62,0,386,0,0,28,266,0,0,0,408,0,0,698,725,415,0,0,7583,277
"12568",0,1019,0,982,12046,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13970",0,2730,2374,2514,12210,459,1257,319,0,0,0,0,0,108,22,0,0,120,0,0,4181,713,307,0,0,0,103
"15953",0,3076,0,750,12208,119,0,534,6816,578,3107,0,30,81,0,305,0,0,0,0,4007,211,0,0,0,321,105
"16469",0,2533,0,0,10806,0,0,195,0,0,0,0,28,105,0,0,0,0,0,0,202,242,0,0,0,42,114
"19204",0,2974,0,0,10749,0,0,0,0,0,0,0,28,45,0,0,0,0,0,0,0,267,388,0,0,235,47
"19284",0,1893,0,2921,11062,768,4833,412,0,0,0,0,0,130,122,0,0,133,0,0,729,1019,421,0,0,6432,125
"19716",0,3746,0,2447,11803,3128,0,104,7669,233,0,0,0,129,0,427,0,182,0,0,363,274,0,0,0,1668,93
"10051",0,1851,0,0,10351,447,0,0,0,0,0,0,30,147,0,0,0,0,0,0,909,367,114,0,0,468,141
"10271",0,2159,0,425,12059,602,7851,521,0,235,0,0,25,133,10,0,0,0,0,0,736,659,1144,0,0,5299,135
"11840",0,1946,0,1586,12562,871,0,506,0,637,0,0,0,96,0,0,0,294,0,0,928,388,266,0,0,2248,129
"13618",0,3031,0,3235,11107,1537,2096,149,0,193,0,0,28,159,9,92,0,70,0,0,463,462,0,0,0,3884,165
"16257",0,870,0,341,5907,0,0,0,0,0,0,0,0,33,0,0,0,84,0,0,0,199,0,0,0,0,25
"18921",0,3668,0,470,11807,65,0,56,6503,537,0,0,0,121,0,0,0,77,0,0,998,408,400,0,0,6006,104
"11688",0,3078,0,2623,12444,69,0,227,0,0,0,0,0,143,0,0,0,0,0,0,963,512,298,0,0,6261,163
"12195",0,1034,0,539,11622,0,0,0,0,0,0,0,28,71,9,0,0,0,0,0,735,107,0,0,0,0,52
"12668",0,933,0,1107,10525,1565,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11622",0,3735,0,0,11922,131,0,891,0,153,0,0,0,227,0,0,0,0,0,0,821,508,0,0,0,6124,237
"13575",0,2701,0,946,12158,34,0,0,0,471,0,0,28,189,0,0,0,336,0,0,4111,547,232,0,0,3880,187
"14383",0,2435,0,1362,10199,1162,2709,370,0,172,0,0,35,96,0,0,0,0,0,0,1316,384,410,0,0,5443,94
"15434",0,1042,0,535,12940,0,0,0,0,0,0,0,28,64,0,0,0,105,0,0,0,0,0,0,0,0,41
"15595",0,2737,0,3234,12684,509,0,336,0,0,6916,0,7,88,7,0,0,134,0,0,721,356,0,0,0,4129,113
"16545",0,1142,0,1225,10380,330,0,0,0,0,0,0,28,41,7,0,0,242,0,0,651,111,0,0,0,0,33
"18653",0,2398,0,0,1983,438,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10941",0,1117,0,285,12040,360,0,0,0,0,0,0,26,33,0,0,0,205,0,0,0,150,69,0,0,0,23
"11693",0,1803,0,78,11496,26,0,0,0,0,0,0,28,0,20,0,0,92,0,0,0,0,0,0,0,0,0
"10319",0,3734,0,2360,11635,1017,0,644,0,622,4307,0,30,147,9,54,0,519,0,0,1362,324,0,0,0,5045,133
"13662",0,3081,0,2817,12139,660,0,249,0,0,2772,0,0,149,0,0,0,571,0,0,774,2054,0,0,0,372,151
"15136",0,3007,0,3879,11959,870,1689,160,0,213,0,0,27,100,11,0,0,0,0,0,691,418,456,0,0,3222,98
"11576",0,2577,0,74,12699,491,0,93,6482,0,0,0,0,85,0,451,0,231,0,0,818,424,345,0,0,4814,105
"15515",0,5695,0,2718,10450,269,3666,0,0,373,0,0,0,139,15,0,0,668,0,0,977,2378,0,0,0,3792,124
"13594",0,3316,0,426,10643,73,8045,141,0,259,0,0,420,149,7,0,0,0,0,0,571,451,432,0,0,1410,131
"14741",0,2713,0,0,12484,106,0,218,8923,680,0,0,7,111,8,0,0,461,0,0,5640,502,471,0,0,0,97
"16858",0,3204,0,1618,12824,91,8676,300,0,0,0,0,27,212,158,529,0,169,0,0,851,469,0,0,0,2531,234
"10292",0,1491,0,0,12378,8,0,0,0,0,0,0,28,151,8,0,0,0,0,0,0,286,307,0,0,256,126
"13279",0,1257,0,0,10214,0,0,0,0,0,0,0,0,93,0,0,0,277,0,0,609,367,0,0,0,757,97
"14002",0,778,0,3935,5324,0,0,0,0,0,0,0,27,89,0,0,0,82,0,0,785,345,136,0,0,2840,75
"14154",0,1062,0,544,12099,24,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0
"17633",0,5738,0,6918,2380,673,0,0,5070,558,0,0,29,97,0,0,0,523,0,0,583,928,427,0,0,7676,93
"13420",0,2471,0,254,11969,574,0,83,5583,0,0,0,0,141,0,0,0,310,0,0,0,629,322,0,0,7855,151
"13535",0,2354,0,0,9880,23,0,0,0,0,0,0,0,88,7,0,0,0,0,0,471,258,72,0,0,383,87
"15238",0,1093,0,0,12122,0,0,0,0,0,0,0,0,32,10,544,0,0,0,0,0,138,221,0,0,0,48
"17551",0,2658,2130,0,12712,63,4354,216,0,630,0,0,28,88,0,0,0,424,0,0,1207,413,258,0,0,2508,93
"10015",0,2443,0,31,12137,766,0,153,0,166,8748,0,26,164,0,0,0,151,0,0,702,739,342,0,0,5035,158
"10022",0,2547,0,0,10026,8,0,129,0,0,0,0,27,89,8,0,0,0,0,0,0,390,0,0,0,492,88
"12624",0,2471,0,3035,12612,103,0,102,25,536,3042,0,29,76,0,0,0,472,0,0,943,545,524,0,0,2230,98
"13901",0,3498,0,47,12233,47,0,627,5778,408,0,0,0,240,0,0,0,0,0,0,999,699,287,0,0,6626,236
"17495",0,4726,0,3190,12106,598,5179,163,0,92,0,0,30,172,14,0,0,199,0,0,944,608,406,0,0,3351,168
"17640",0,2216,0,1938,7517,8,0,0,0,0,0,0,0,82,0,518,0,106,0,0,424,333,0,0,0,0,73
"10997",0,3107,3315,2663,11707,81,6579,562,0,0,0,0,7,221,0,165,0,0,0,0,478,465,0,0,0,1812,226
"11950",0,2480,0,419,12048,268,6308,154,0,661,0,0,0,141,0,0,0,0,0,0,0,1942,299,0,0,5838,137
"14559",0,2552,0,2476,0,646,0,169,0,0,0,0,27,148,0,0,0,0,0,0,1346,1915,0,0,0,5188,132
"17875",0,2387,0,3115,12499,339,0,579,4520,376,0,0,0,194,0,0,0,165,0,0,757,629,0,0,0,4628,166
"19261",0,3143,0,2154,11678,92,0,0,8185,284,0,0,0,90,0,592,0,83,0,0,1020,629,370,0,0,3947,89
"10214",0,1988,6607,0,13153,719,2860,370,0,0,0,0,27,33,0,0,5354,251,0,0,1233,148,0,0,0,0,53
"16282",0,1078,0,0,12042,19,0,0,0,0,0,0,28,45,9,0,0,0,0,0,0,276,0,0,0,384,48
"15673",0,3322,0,2225,12969,533,0,393,0,770,4472,0,0,113,0,460,0,114,0,0,750,342,162,0,0,4363,112
"15347",0,2527,0,3086,11780,298,6973,1277,0,207,0,0,0,89,0,0,0,0,0,0,499,494,172,0,0,3950,94
"16615",0,564,0,0,12060,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,283,0,1662,0,0,72
"10152",0,1717,0,4022,5657,46,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0
"17967",0,1108,0,663,10124,0,0,0,0,0,0,0,0,37,0,375,0,859,0,0,0,203,0,0,0,0,28
"19401",0,3170,3141,1122,11959,358,3011,866,3855,495,0,0,0,33,0,0,0,255,0,0,658,232,0,0,0,2454,45
"14876",0,2259,0,1941,11938,352,0,138,5917,716,0,0,29,89,0,0,0,443,0,0,736,519,1101,0,0,5440,121
"15166",0,3402,0,1239,12230,38,0,206,7871,219,0,0,29,131,118,0,0,268,0,0,1461,641,412,0,0,3403,145
"17261",0,1229,0,1271,11568,0,0,0,0,0,0,0,0,63,7,0,0,97,0,0,220,137,0,0,0,0,48
"17573",0,1838,0,2666,12278,845,0,338,4679,0,0,0,0,163,0,404,0,362,0,0,391,634,125,0,0,6752,169
"11452",0,3227,22,320,11331,798,4907,241,0,699,0,0,0,103,15,0,0,50,0,0,1003,530,447,0,0,5525,107
"12948",0,4204,9728,279,11689,359,0,316,0,0,0,0,29,98,0,0,0,0,0,0,603,357,0,0,0,4451,96
"13621",0,1302,0,405,8069,9,0,0,0,0,0,0,0,78,0,527,0,0,0,0,460,2366,0,0,0,0,69
"14546",0,2747,0,1217,11871,1089,0,444,0,253,5964,0,27,179,9,0,0,0,0,0,788,673,299,0,0,5313,166
"18072",0,1510,0,686,12733,1219,2851,88,6467,0,0,0,0,114,0,0,0,0,0,0,1467,369,326,0,0,3563,116
"19612",0,489,0,1425,4599,0,0,0,0,0,0,0,0,35,7,0,0,188,0,0,0,294,0,0,0,0,25
"13219",0,2567,5915,542,12586,398,0,0,3871,0,0,0,0,188,27,0,0,0,0,0,841,767,442,0,0,3210,179
"15824",0,1669,0,490,10636,43,0,0,0,0,0,0,0,61,0,574,0,0,0,0,646,119,0,0,0,0,39
"18445",0,2170,0,2697,2234,0,0,0,0,0,0,0,30,0,0,0,0,87,0,0,0,0,0,0,0,0,0
"19173",0,472,0,263,4562,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0
"11123",0,759,0,797,10369,0,0,0,0,0,0,0,30,0,8,700,0,415,0,0,0,0,0,0,0,0,0
"11242",0,2841,0,3012,9488,508,0,373,6544,344,0,0,28,185,30,0,0,491,0,0,869,704,198,0,0,5856,189
"12473",0,2814,0,443,12376,969,0,0,6681,0,0,0,304,114,0,0,0,290,0,0,591,402,162,0,0,4144,134
"12517",0,2663,0,0,11928,146,0,227,6893,260,0,0,0,269,7,0,0,0,0,0,915,778,114,0,0,4038,270
"15194",0,3992,0,2136,12091,62,0,103,6715,0,0,0,29,155,7,0,0,393,0,0,477,309,194,0,0,5007,169
"16155",0,3074,0,409,10665,20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17952",0,1208,0,678,10489,19,0,125,0,0,0,0,27,74,0,585,0,622,0,0,252,131,0,0,0,0,50
"18128",0,2744,0,1166,12044,612,6731,732,0,0,0,0,29,87,0,0,0,259,0,0,0,348,0,0,0,5692,110
"10891",0,1081,0,1877,9461,17,0,0,0,0,0,0,29,0,7,0,0,306,0,0,0,0,0,0,0,0,0
"11038",0,2138,0,6621,12302,525,0,507,13,613,0,0,28,86,0,0,0,271,0,0,759,201,0,0,0,4989,100
"11097",0,2853,0,693,10554,912,9410,386,0,638,0,0,0,183,16,417,0,145,0,0,667,672,110,0,0,4417,173
"16348",0,243,0,2602,1879,0,0,0,0,0,0,0,0,0,7,0,0,84,0,0,0,0,0,0,0,0,0
"17154",0,762,0,677,11908,0,0,0,0,0,0,0,28,31,0,0,0,0,0,0,0,114,367,0,0,0,23
"11297",0,2284,0,652,11873,862,0,161,9260,711,0,0,29,207,0,0,0,316,0,0,790,627,334,0,0,4110,198
"13333",0,1637,0,257,10701,52,0,64,0,0,0,0,30,39,8,456,0,0,0,0,334,112,0,0,0,0,34
"18292",0,1624,0,295,12344,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12776",0,1243,0,0,10541,8,0,0,0,0,0,0,28,102,10,663,0,0,0,0,390,255,0,0,0,208,107
"12820",0,1717,0,0,11423,0,0,205,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0
"16804",0,3015,0,0,12496,2262,0,58,7863,0,0,0,29,75,0,0,0,0,0,0,677,374,504,0,0,3869,84
"14764",0,834,0,1377,1775,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15030",0,2525,0,244,8439,15,0,0,0,0,0,0,29,94,8,0,0,453,0,0,811,247,126,0,0,0,77
"16575",0,2731,0,979,11474,52,0,93,0,330,0,0,0,176,0,724,0,0,0,0,392,661,169,0,0,7977,162
"16760",0,1403,0,120,11852,0,0,200,0,0,0,0,29,37,0,0,0,0,0,0,174,160,0,0,0,0,65
"18006",0,553,0,3509,1104,0,0,0,0,0,0,0,0,88,0,0,5916,0,0,0,770,1813,0,0,0,0,78
"18061",0,2448,0,573,12086,50,0,0,5581,0,0,0,28,90,0,0,0,326,0,0,560,567,588,0,0,8530,95
"14783",0,3076,0,105,9523,0,0,0,0,0,0,0,30,90,17,528,0,0,0,0,0,288,0,0,0,171,94
"16208",0,1431,0,0,10333,0,0,37,0,0,0,0,0,150,0,0,0,0,0,0,890,438,158,0,0,1124,170
